frame,config,policy,seed,densification_enabled,N_before,N_new,N_after,N_visible,N_optimized,PSNR,SSIM,depth_L1,coverage,opt_time_ms,frame_time_ms,delta_psnr_step,delta_psnr_cumul,has_nan_inf
1,new_init_new_dense,no_op,42,True,14073,1267,15340,14073,0,11.622461080551147,0.5792478919029236,1.3533592224121094,0.8232682347297668,0.0,6082.737918004568,-0.019440650939941406,-0.019440650939941406,False
2,new_init_new_dense,no_op,42,True,15340,1257,16597,15339,0,11.618233919143677,0.5617170333862305,1.3560621738433838,0.8252604603767395,0.0,6570.025469001848,-0.004227161407470703,-0.02366781234741211,False
3,new_init_new_dense,no_op,42,True,16597,1240,17837,16585,0,11.562250852584839,0.5375009775161743,1.3608897924423218,0.8269140720367432,0.0,7180.992478002736,-0.05598306655883789,-0.07965087890625,False
4,new_init_new_dense,no_op,42,True,17837,1281,19118,17793,0,11.556048393249512,0.5212917327880859,1.3368854522705078,0.8319010734558105,0.0,7559.107540997502,-0.0062024593353271484,-0.08585333824157715,False
5,new_init_new_dense,no_op,42,True,19118,1270,20388,19014,0,11.582324504852295,0.5134291052818298,1.36764395236969,0.8357682228088379,0.0,8070.638951998262,0.026276111602783203,-0.059577226638793945,False
6,new_init_new_dense,no_op,42,True,20388,1294,21682,20187,0,11.680476665496826,0.5182279348373413,1.3397855758666992,0.8387370109558105,0.0,8398.069734001183,0.09815216064453125,0.038574934005737305,False
7,new_init_new_dense,no_op,42,True,21682,1275,22957,21316,0,11.775912046432495,0.5229462385177612,1.3465946912765503,0.8417578339576721,0.0,9156.553845001326,0.09543538093566895,0.13401031494140625,False
8,new_init_new_dense,no_op,42,True,22957,1277,24234,22361,0,11.866170167922974,0.5281139612197876,1.3449037075042725,0.8441666960716248,0.0,9900.285283001722,0.09025812149047852,0.22426843643188477,False
9,new_init_new_dense,no_op,42,True,24234,1283,25517,23355,0,11.958752870559692,0.5299281477928162,1.330196738243103,0.8463151454925537,0.0,10179.824341998028,0.09258270263671875,0.3168511390686035,False
10,new_init_new_dense,no_op,42,True,25517,1287,26804,24251,0,12.020046710968018,0.5277420878410339,1.329634428024292,0.8472786545753479,0.0,10477.576450000925,0.061293840408325195,0.3781449794769287,False
11,new_init_new_dense,no_op,42,True,26804,1275,28079,25048,0,11.987229585647583,0.5126850605010986,1.3303253650665283,0.84940105676651,0.0,11151.113471998542,-0.03281712532043457,0.34532785415649414,False
12,new_init_new_dense,no_op,42,True,28079,1292,29371,25723,0,11.888632774353027,0.49006280303001404,1.3418779373168945,0.8497265577316284,0.0,11813.626849994762,-0.09859681129455566,0.24673104286193848,False
13,new_init_new_dense,no_op,42,True,29371,1282,30653,26225,0,11.773619651794434,0.46703797578811646,1.3744534254074097,0.8519921898841858,0.0,12405.735638996703,-0.11501312255859375,0.13171792030334473,False
14,new_init_new_dense,no_op,42,True,30653,1264,31917,26673,0,11.694355010986328,0.45036014914512634,1.3736311197280884,0.8525781631469727,0.0,12993.831574000069,-0.07926464080810547,0.05245327949523926,False
15,new_init_new_dense,no_op,42,True,31917,1274,33191,27086,0,11.611642837524414,0.43236610293388367,1.3793480396270752,0.8532161712646484,0.0,13503.007485000126,-0.08271217346191406,-0.030258893966674805,False
16,new_init_new_dense,no_op,42,True,33191,1266,34457,27418,0,11.565090417861938,0.4213537573814392,1.3964228630065918,0.8547005653381348,0.0,13564.87897199986,-0.046552419662475586,-0.07681131362915039,False
17,new_init_new_dense,no_op,42,True,34457,1258,35715,27647,0,11.552600860595703,0.4155629575252533,1.4090666770935059,0.857200562953949,0.0,14574.428403997445,-0.012489557266235352,-0.08930087089538574,False
18,new_init_new_dense,no_op,42,True,35715,1285,37000,27858,0,11.48108720779419,0.39592403173446655,1.4057201147079468,0.8575000166893005,0.0,15170.38297399995,-0.07151365280151367,-0.16081452369689941,False
19,new_init_new_dense,no_op,42,True,37000,1287,38287,28068,0,11.455484628677368,0.3894772231578827,1.421609878540039,0.8583984375,0.0,15571.097731997725,-0.02560257911682129,-0.1864171028137207,False
20,new_init_new_dense,no_op,42,True,38287,1279,39566,28181,0,11.464569568634033,0.3847582936286926,1.424498438835144,0.8592187762260437,0.0,15813.000383001054,0.009084939956665039,-0.17733216285705566,False
21,new_init_new_dense,no_op,42,True,39566,1298,40864,28341,0,11.41994595527649,0.3732585310935974,1.4319705963134766,0.8592969179153442,0.0,16804.20315900119,-0.044623613357543945,-0.2219557762145996,False
22,new_init_new_dense,no_op,42,True,40864,1267,42131,28476,0,11.419867277145386,0.374194860458374,1.4348652362823486,0.8611458539962769,0.0,16862.79286700301,-7.867813110351562e-05,-0.22203445434570312,False
23,new_init_new_dense,no_op,42,True,42131,1270,43401,28575,0,11.450692415237427,0.378872275352478,1.4314640760421753,0.8611848950386047,0.0,17407.050122994406,0.030825138092041016,-0.1912093162536621,False
24,new_init_new_dense,no_op,42,True,43401,1271,44672,28706,0,11.522136926651001,0.3929106593132019,1.4347059726715088,0.8611719012260437,0.0,18399.730990000535,0.07144451141357422,-0.11976480484008789,False
25,new_init_new_dense,no_op,42,True,44672,1265,45937,28843,0,11.568025350570679,0.4053313732147217,1.4379076957702637,0.8609505295753479,0.0,18744.114430999616,0.045888423919677734,-0.07387638092041016,False
26,new_init_new_dense,no_op,42,True,45937,1274,47211,28893,0,11.55470609664917,0.4098847508430481,1.436058521270752,0.8612239956855774,0.0,18987.048290997336,-0.013319253921508789,-0.08719563484191895,False
27,new_init_new_dense,no_op,42,True,47211,1310,48521,28966,0,11.624265909194946,0.42534181475639343,1.454829454421997,0.8609505295753479,0.0,19684.55176200223,0.06955981254577637,-0.017635822296142578,False
28,new_init_new_dense,no_op,42,True,48521,1287,49808,28995,0,11.772311925888062,0.4505605101585388,1.462035894393921,0.8612109422683716,0.0,20372.76177699823,0.14804601669311523,0.13041019439697266,False
29,new_init_new_dense,no_op,42,True,49808,1266,51074,29068,0,11.770702600479126,0.45127055048942566,1.4478615522384644,0.8607682585716248,0.0,20616.98881000484,-0.0016093254089355469,0.1288008689880371,False
30,new_init_new_dense,no_op,42,True,51074,1255,52329,29070,0,11.75620436668396,0.4491640031337738,1.427314043045044,0.8601042032241821,0.0,21206.734425999457,-0.014498233795166016,0.1143026351928711,False
31,new_init_new_dense,no_op,42,True,52329,1243,53572,29077,0,11.787129640579224,0.45412227511405945,1.4418420791625977,0.859570324420929,0.0,21594.730153003184,0.030925273895263672,0.14522790908813477,False
32,new_init_new_dense,no_op,42,True,53572,1293,54865,29084,0,11.77216649055481,0.4508034884929657,1.4375771284103394,0.859153687953949,0.0,22380.0051970029,-0.014963150024414062,0.1302647590637207,False
33,new_init_new_dense,no_op,42,True,54865,1269,56134,29167,0,11.760876178741455,0.44984158873558044,1.4492182731628418,0.8591015934944153,0.0,23071.269382002356,-0.011290311813354492,0.11897444725036621,False
34,new_init_new_dense,no_op,42,True,56134,1250,57384,29252,0,11.802661418914795,0.45709237456321716,1.4608134031295776,0.8586198091506958,0.0,23387.634356993658,0.041785240173339844,0.16075968742370605,False
35,new_init_new_dense,no_op,42,True,57384,1277,58661,29304,0,11.774430274963379,0.4539411664009094,1.4784067869186401,0.8579167127609253,0.0,23494.068610001705,-0.028231143951416016,0.13252854347229004,False
36,new_init_new_dense,no_op,42,True,58661,1297,59958,29311,0,11.758544445037842,0.45123785734176636,1.4489569664001465,0.8578515648841858,0.0,24141.86073699966,-0.01588582992553711,0.11664271354675293,False
37,new_init_new_dense,no_op,42,True,59958,1286,61244,29346,0,11.786280870437622,0.45363420248031616,1.451666235923767,0.8574870228767395,0.0,24653.56397699361,0.027736425399780273,0.1443791389465332,False
38,new_init_new_dense,no_op,42,True,61244,1272,62516,29395,0,11.768461465835571,0.448519766330719,1.4464293718338013,0.8580599427223206,0.0,25058.57853800262,-0.01781940460205078,0.12655973434448242,False
39,new_init_new_dense,no_op,42,True,62516,1271,63787,29451,0,11.71558141708374,0.43832868337631226,1.4435722827911377,0.8585807681083679,0.0,25776.01405599853,-0.052880048751831055,0.07367968559265137,False
40,new_init_new_dense,no_op,42,True,63787,1269,65056,29490,0,11.632773876190186,0.4249023199081421,1.4544697999954224,0.8591797351837158,0.0,29049.71491500328,-0.08280754089355469,-0.00912785530090332,False
41,new_init_new_dense,no_op,42,True,65056,1276,66332,29506,0,11.596310138702393,0.4197564721107483,1.4133528470993042,0.8606380224227905,0.0,30481.678495001688,-0.03646373748779297,-0.04559159278869629,False
42,new_init_new_dense,no_op,42,True,66332,1258,67590,29555,0,11.558657884597778,0.4109119772911072,1.4553874731063843,0.860924482345581,0.0,30512.7352480049,-0.03765225410461426,-0.08324384689331055,False
43,new_init_new_dense,no_op,42,True,67590,1266,68856,29552,0,11.480075120925903,0.39745208621025085,1.4428434371948242,0.8613802194595337,0.0,31240.71587099752,-0.078582763671875,-0.16182661056518555,False
44,new_init_new_dense,no_op,42,True,68856,1260,70116,29672,0,11.452940702438354,0.3927193582057953,1.4436490535736084,0.8625911474227905,0.0,30745.776358999137,-0.027134418487548828,-0.18896102905273438,False
45,new_init_new_dense,no_op,42,True,70116,1258,71374,29720,0,11.414748430252075,0.386851966381073,1.450226068496704,0.8627604246139526,0.0,30108.328622001864,-0.0381922721862793,-0.22715330123901367,False
46,new_init_new_dense,no_op,42,True,71374,1286,72660,29851,0,11.424287557601929,0.3884451389312744,1.4327998161315918,0.8626822829246521,0.0,30220.3374180026,0.009539127349853516,-0.21761417388916016,False
47,new_init_new_dense,no_op,42,True,72660,1254,73914,29875,0,11.44513726234436,0.39151984453201294,1.420297622680664,0.8637890815734863,0.0,30346.85884800274,0.02084970474243164,-0.19676446914672852,False
48,new_init_new_dense,no_op,42,True,73914,1258,75172,29908,0,11.435128450393677,0.3906179666519165,1.410164713859558,0.8642187714576721,0.0,30379.06766100059,-0.010008811950683594,-0.2067732810974121,False
49,new_init_new_dense,no_op,42,True,75172,1261,76433,29917,0,11.395213603973389,0.3856203258037567,1.411436915397644,0.864036500453949,0.0,31409.911201000796,-0.039914846420288086,-0.2466881275177002,False
50,new_init_new_dense,no_op,42,True,76433,1270,77703,29978,0,11.358460187911987,0.3799874186515808,1.407375693321228,0.86460942029953,0.0,31588.611439001397,-0.03675341606140137,-0.28344154357910156,False
51,new_init_new_dense,no_op,42,True,77703,1291,78994,30047,0,11.315230131149292,0.3726615607738495,1.392424464225769,0.8644010424613953,0.0,32377.69616600417,-0.04323005676269531,-0.3266716003417969,False
52,new_init_new_dense,no_op,42,True,78994,1283,80277,30028,0,11.300036907196045,0.37041863799095154,1.3624248504638672,0.8648046851158142,0.0,32787.89052100183,-0.01519322395324707,-0.34186482429504395,False
53,new_init_new_dense,no_op,42,True,80277,1281,81558,30120,0,11.331013441085815,0.3749433755874634,1.387477993965149,0.8663411736488342,0.0,32979.50875599781,0.030976533889770508,-0.31088829040527344,False
54,new_init_new_dense,no_op,42,True,81558,1258,82816,30215,0,11.376358270645142,0.3826773166656494,1.374165415763855,0.8664973974227905,0.0,33599.22434799955,0.04534482955932617,-0.26554346084594727,False
55,new_init_new_dense,no_op,42,True,82816,1254,84070,30238,0,11.400896310806274,0.38878941535949707,1.3711662292480469,0.86697918176651,0.0,34124.49126399588,0.024538040161132812,-0.24100542068481445,False
56,new_init_new_dense,no_op,42,True,84070,1271,85341,30224,0,11.425254344940186,0.392957866191864,1.3845583200454712,0.8677083253860474,0.0,35402.90181800083,0.024358034133911133,-0.21664738655090332,False
57,new_init_new_dense,no_op,42,True,85341,1260,86601,30215,0,11.429545879364014,0.393158495426178,1.3748096227645874,0.8694140911102295,0.0,35973.26687099849,0.004291534423828125,-0.2123558521270752,False
58,new_init_new_dense,no_op,42,True,86601,1264,87865,30363,0,11.423264741897583,0.3917502164840698,1.3477661609649658,0.8697916865348816,0.0,34890.380080003524,-0.006281137466430664,-0.21863698959350586,False
59,new_init_new_dense,no_op,42,True,87865,1273,89138,30311,0,11.36530876159668,0.3821399211883545,1.3479055166244507,0.8706120252609253,0.0,35576.10711699817,-0.05795598030090332,-0.2765929698944092,False
60,new_init_new_dense,no_op,42,True,89138,1254,90392,30380,0,11.366585493087769,0.3823382258415222,1.3437286615371704,0.8717057704925537,0.0,36412.35691800102,0.0012767314910888672,-0.2753162384033203,False
61,new_init_new_dense,no_op,42,True,90392,1301,91693,30559,0,11.426631212234497,0.39337265491485596,1.354610562324524,0.8708203434944153,0.0,36159.370102999674,0.060045719146728516,-0.2152705192565918,False
62,new_init_new_dense,no_op,42,True,91693,1291,92984,30580,0,11.647326946258545,0.39287054538726807,1.3717020750045776,0.8706640601158142,0.0,37443.84735199856,0.22069573402404785,0.005425214767456055,False
63,new_init_new_dense,no_op,42,True,92984,1259,94243,30655,0,11.438971757888794,0.3899291157722473,1.3626277446746826,0.8705729246139526,0.0,37699.950112000806,-0.20835518836975098,-0.20292997360229492,False
64,new_init_new_dense,no_op,42,True,94243,1292,95535,30710,0,11.185691356658936,0.3925832509994507,1.364060878753662,0.8708333373069763,0.0,39782.45119300118,-0.2532804012298584,-0.4562103748321533,False
65,new_init_new_dense,no_op,42,True,95535,1277,96812,30764,0,10.930217504501343,0.3915349841117859,1.3756120204925537,0.8716145753860474,0.0,39922.15518000012,-0.2554738521575928,-0.7116842269897461,False
66,new_init_new_dense,no_op,42,True,96812,1278,98090,30885,0,10.683155059814453,0.39279791712760925,1.3627278804779053,0.8727474212646484,0.0,40772.51011699991,-0.24706244468688965,-0.9587466716766357,False
67,new_init_new_dense,no_op,42,True,98090,1269,99359,30872,0,10.379949808120728,0.3974642753601074,1.361810564994812,0.8728775978088379,0.0,41756.61726000544,-0.3032052516937256,-1.2619519233703613,False
68,new_init_new_dense,no_op,42,True,99359,1263,100622,30935,0,9.896115064620972,0.39923787117004395,1.3645156621932983,0.8731640577316284,0.0,41436.99181800184,-0.48383474349975586,-1.7457866668701172,False
69,new_init_new_dense,no_op,42,True,100622,1286,101908,31001,0,9.596120119094849,0.39994966983795166,1.359578251838684,0.8745052218437195,0.0,41571.4766769961,-0.29999494552612305,-2.0457816123962402,False
70,new_init_new_dense,no_op,42,True,101908,1266,103174,31094,0,9.317739605903625,0.39482253789901733,1.3423728942871094,0.8750651478767395,0.0,42121.77012200118,-0.27838051319122314,-2.3241621255874634,False
71,new_init_new_dense,no_op,42,True,103174,1267,104441,31087,0,8.897597789764404,0.3877910375595093,1.3447009325027466,0.8760677576065063,0.0,43047.80883000058,-0.4201418161392212,-2.7443039417266846,False
72,new_init_new_dense,no_op,42,True,104441,1254,105695,31307,0,8.571065068244934,0.38197165727615356,1.3419320583343506,0.8767969012260437,0.0,43308.128721000685,-0.3265327215194702,-3.070836663246155,False
73,new_init_new_dense,no_op,42,True,105695,1272,106967,31372,0,8.996189832687378,0.3904058337211609,1.3315285444259644,0.8774609565734863,0.0,44893.42926200334,0.42512476444244385,-2.645711898803711,False
74,new_init_new_dense,no_op,42,True,106967,1276,108243,31462,0,9.014801979064941,0.38783401250839233,1.3322374820709229,0.8779687881469727,0.0,45182.34593899979,0.018612146377563477,-2.6270997524261475,False
75,new_init_new_dense,no_op,42,True,108243,1282,109525,31551,0,9.045653939247131,0.3885149657726288,1.3443942070007324,0.8805989623069763,0.0,46085.95076199708,0.03085196018218994,-2.5962477922439575,False
1,new_init_new_dense,full,42,True,14073,1267,15340,14073,15340,11.933484077453613,0.5981945991516113,1.3533592224121094,0.8236067891120911,661.4813804626465,6930.493482999736,0.2915823459625244,0.2915823459625244,False
2,new_init_new_dense,full,42,True,15340,1268,16608,15340,16608,12.013721466064453,0.5881075263023376,1.3500676155090332,0.8276432752609253,711.8401527404785,7749.794816998474,0.08023738861083984,0.37181973457336426,False
3,new_init_new_dense,full,42,True,16608,1258,17866,16590,17866,12.007054090499878,0.5679184794425964,1.3537307977676392,0.8321354389190674,766.9022083282471,8449.650445007137,-0.006667375564575195,0.36515235900878906,False
