frame,config,policy,seed,densification_enabled,N_before,N_new,N_after,N_visible,N_optimized,PSNR,SSIM,depth_L1,coverage,opt_time_ms,frame_time_ms,delta_psnr_step,delta_psnr_cumul,has_nan_inf
30,new_init_new_dense/noop_static,no_op,42,False,14073,0,14073,14073,0,10.491808652877808,0.3615991473197937,1.427314043045044,0.8044270873069763,0.0,5708.978462997038,-0.01631617546081543,-1.1500930786132812,False
1,new_init_new_dense/noop_densify,no_op,42,True,14073,1267,15340,14073,0,11.622461080551147,0.5792478919029236,1.3533592224121094,0.8232682347297668,0.0,5726.030818001163,-0.019440650939941406,-0.019440650939941406,False
2,new_init_new_dense/noop_densify,no_op,42,True,15340,1257,16597,15339,0,11.618233919143677,0.5617170333862305,1.3560621738433838,0.8252604603767395,0.0,6113.782715998241,-0.004227161407470703,-0.02366781234741211,False
3,new_init_new_dense/noop_densify,no_op,42,True,16597,1240,17837,16585,0,11.562250852584839,0.5375009775161743,1.3608897924423218,0.8269140720367432,0.0,6554.354293002689,-0.05598306655883789,-0.07965087890625,False
4,new_init_new_dense/noop_densify,no_op,42,True,17837,1281,19118,17793,0,11.556048393249512,0.5212917327880859,1.3368854522705078,0.8319010734558105,0.0,7182.752123000682,-0.0062024593353271484,-0.08585333824157715,False
5,new_init_new_dense/noop_densify,no_op,42,True,19118,1270,20388,19014,0,11.582324504852295,0.5134291052818298,1.36764395236969,0.8357682228088379,0.0,7705.918439998641,0.026276111602783203,-0.059577226638793945,False
6,new_init_new_dense/noop_densify,no_op,42,True,20388,1294,21682,20187,0,11.680476665496826,0.5182279348373413,1.3397855758666992,0.8387370109558105,0.0,8162.0914060004,0.09815216064453125,0.038574934005737305,False
7,new_init_new_dense/noop_densify,no_op,42,True,21682,1275,22957,21316,0,11.775912046432495,0.5229462385177612,1.3465946912765503,0.8417578339576721,0.0,8618.970858002285,0.09543538093566895,0.13401031494140625,False
8,new_init_new_dense/noop_densify,no_op,42,True,22957,1277,24234,22361,0,11.866170167922974,0.5281139612197876,1.3449037075042725,0.8441666960716248,0.0,9019.858439998643,0.09025812149047852,0.22426843643188477,False
9,new_init_new_dense/noop_densify,no_op,42,True,24234,1283,25517,23355,0,11.958752870559692,0.5299281477928162,1.330196738243103,0.8463151454925537,0.0,9645.96951600106,0.09258270263671875,0.3168511390686035,False
10,new_init_new_dense/noop_densify,no_op,42,True,25517,1287,26804,24251,0,12.020046710968018,0.5277420878410339,1.329634428024292,0.8472786545753479,0.0,10173.7555840009,0.061293840408325195,0.3781449794769287,False
11,new_init_new_dense/noop_densify,no_op,42,True,26804,1275,28079,25048,0,11.987229585647583,0.5126850605010986,1.3303253650665283,0.84940105676651,0.0,10656.130245002714,-0.03281712532043457,0.34532785415649414,False
12,new_init_new_dense/noop_densify,no_op,42,True,28079,1292,29371,25723,0,11.888632774353027,0.49006280303001404,1.3418779373168945,0.8497265577316284,0.0,11262.001474999124,-0.09859681129455566,0.24673104286193848,False
13,new_init_new_dense/noop_densify,no_op,42,True,29371,1282,30653,26225,0,11.773619651794434,0.46703797578811646,1.3744534254074097,0.8519921898841858,0.0,11688.892946000124,-0.11501312255859375,0.13171792030334473,False
14,new_init_new_dense/noop_densify,no_op,42,True,30653,1264,31917,26673,0,11.694355010986328,0.45036014914512634,1.3736311197280884,0.8525781631469727,0.0,12247.974216999864,-0.07926464080810547,0.05245327949523926,False
15,new_init_new_dense/noop_densify,no_op,42,True,31917,1274,33191,27086,0,11.611642837524414,0.43236610293388367,1.3793480396270752,0.8532161712646484,0.0,12671.314045001054,-0.08271217346191406,-0.030258893966674805,False
16,new_init_new_dense/noop_densify,no_op,42,True,33191,1266,34457,27418,0,11.565090417861938,0.4213537573814392,1.3964228630065918,0.8547005653381348,0.0,13322.77297499968,-0.046552419662475586,-0.07681131362915039,False
17,new_init_new_dense/noop_densify,no_op,42,True,34457,1258,35715,27647,0,11.552600860595703,0.4155629575252533,1.4090666770935059,0.857200562953949,0.0,13652.90307199757,-0.012489557266235352,-0.08930087089538574,False
18,new_init_new_dense/noop_densify,no_op,42,True,35715,1285,37000,27858,0,11.48108720779419,0.39592403173446655,1.4057201147079468,0.8575000166893005,0.0,14166.879978998622,-0.07151365280151367,-0.16081452369689941,False
19,new_init_new_dense/noop_densify,no_op,42,True,37000,1287,38287,28068,0,11.455484628677368,0.3894772231578827,1.421609878540039,0.8583984375,0.0,15428.51892500039,-0.02560257911682129,-0.1864171028137207,False
20,new_init_new_dense/noop_densify,no_op,42,True,38287,1279,39566,28181,0,11.464569568634033,0.3847582936286926,1.424498438835144,0.8592187762260437,0.0,15734.615968998696,0.009084939956665039,-0.17733216285705566,False
21,new_init_new_dense/noop_densify,no_op,42,True,39566,1298,40864,28341,0,11.41994595527649,0.3732585310935974,1.4319705963134766,0.8592969179153442,0.0,16310.363188000338,-0.044623613357543945,-0.2219557762145996,False
22,new_init_new_dense/noop_densify,no_op,42,True,40864,1267,42131,28476,0,11.419867277145386,0.374194860458374,1.4348652362823486,0.8611458539962769,0.0,16542.108818997804,-7.867813110351562e-05,-0.22203445434570312,False
23,new_init_new_dense/noop_densify,no_op,42,True,42131,1270,43401,28575,0,11.450692415237427,0.378872275352478,1.4314640760421753,0.8611848950386047,0.0,17209.930340999563,0.030825138092041016,-0.1912093162536621,False
24,new_init_new_dense/noop_densify,no_op,42,True,43401,1271,44672,28706,0,11.522136926651001,0.3929106593132019,1.4347059726715088,0.8611719012260437,0.0,17627.679547000298,0.07144451141357422,-0.11976480484008789,False
25,new_init_new_dense/noop_densify,no_op,42,True,44672,1265,45937,28843,0,11.568025350570679,0.4053313732147217,1.4379076957702637,0.8609505295753479,0.0,18248.38702499983,0.045888423919677734,-0.07387638092041016,False
26,new_init_new_dense/noop_densify,no_op,42,True,45937,1274,47211,28893,0,11.55470609664917,0.4098847508430481,1.436058521270752,0.8612239956855774,0.0,18922.993438001868,-0.013319253921508789,-0.08719563484191895,False
27,new_init_new_dense/noop_densify,no_op,42,True,47211,1310,48521,28966,0,11.624265909194946,0.42534181475639343,1.454829454421997,0.8609505295753479,0.0,19536.455525998463,0.06955981254577637,-0.017635822296142578,False
28,new_init_new_dense/noop_densify,no_op,42,True,48521,1287,49808,28995,0,11.772311925888062,0.4505605101585388,1.462035894393921,0.8612109422683716,0.0,19989.37939100142,0.14804601669311523,0.13041019439697266,False
29,new_init_new_dense/noop_densify,no_op,42,True,49808,1266,51074,29068,0,11.770702600479126,0.45127055048942566,1.4478615522384644,0.8607682585716248,0.0,20588.43738900032,-0.0016093254089355469,0.1288008689880371,False
30,new_init_new_dense/noop_densify,no_op,42,True,51074,1255,52329,29070,0,11.75620436668396,0.4491640031337738,1.427314043045044,0.8601042032241821,0.0,23152.615344999504,-0.014498233795166016,0.1143026351928711,False
1,new_init_new_dense/full_densify,full,42,True,14073,1267,15340,14073,15340,11.933484077453613,0.5981945991516113,1.3533592224121094,0.8236067891120911,818.0058002471924,8106.6640360004385,0.2915823459625244,0.2915823459625244,False
2,new_init_new_dense/full_densify,full,42,True,15340,1268,16608,15340,16608,12.013721466064453,0.5881075263023376,1.3500676155090332,0.8276432752609253,733.5803508758545,8024.713259997952,0.08023738861083984,0.37181973457336426,False
3,new_init_new_dense/full_densify,full,42,True,16608,1258,17866,16590,17866,12.007054090499878,0.5679184794425964,1.3537307977676392,0.8321354389190674,776.9694328308105,8672.484847000305,-0.006667375564575195,0.36515235900878906,False
4,new_init_new_dense/full_densify,full,42,True,17866,1276,19142,17808,19142,12.039637565612793,0.5563176870346069,1.329956293106079,0.8366276025772095,803.5726547241211,9135.441458998685,0.03258347511291504,0.3977358341217041,False
5,new_init_new_dense/full_densify,full,42,True,19142,1257,20399,19005,20399,12.095119953155518,0.5507321357727051,1.3576617240905762,0.843737006187439,842.8637981414795,9898.634612000023,0.05548238754272461,0.4532182216644287,False
6,new_init_new_dense/full_densify,full,42,True,20399,1277,21676,20112,21676,12.193598747253418,0.5554231405258179,1.3271864652633667,0.8469792008399963,884.7246170043945,10404.4477560019,0.09847879409790039,0.5516970157623291,False
7,new_init_new_dense/full_densify,full,42,True,21676,1263,22939,21145,22939,12.28152871131897,0.5588833689689636,1.3301444053649902,0.8508073091506958,912.9531383514404,10923.57395200088,0.08792996406555176,0.6396269798278809,False
8,new_init_new_dense/full_densify,full,42,True,22939,1274,24213,22055,24213,12.37342119216919,0.564384937286377,1.3249309062957764,0.8543750047683716,1002.1538734436035,11671.28526399756,0.09189248085021973,0.7315194606781006,False
9,new_init_new_dense/full_densify,full,42,True,24213,1264,25477,22811,25477,12.456330060958862,0.566387414932251,1.3069170713424683,0.8561719059944153,987.2007369995117,12298.316623000574,0.08290886878967285,0.8144283294677734,False
10,new_init_new_dense/full_densify,full,42,True,25477,1296,26773,23467,26773,12.499154806137085,0.5642037391662598,1.3027770519256592,0.8582161664962769,1014.8983001708984,12843.652683000983,0.042824745178222656,0.8572530746459961,False
11,new_init_new_dense/full_densify,full,42,True,26773,1288,28061,23854,28061,12.436188459396362,0.5496095418930054,1.3014553785324097,0.8600521087646484,1039.9653911590576,13475.31754800002,-0.06296634674072266,0.7942867279052734,False
12,new_init_new_dense/full_densify,full,42,True,28061,1262,29323,24176,29323,12.279471158981323,0.5256428122520447,1.3109468221664429,0.8613802194595337,1089.8711681365967,14040.054248998786,-0.15671730041503906,0.6375694274902344,False
13,new_init_new_dense/full_densify,full,42,True,29323,1269,30592,24355,30592,12.119531631469727,0.5016942024230957,1.3437086343765259,0.8636198043823242,1122.9808330535889,14820.157330999791,-0.15993952751159668,0.4776298999786377,False
14,new_init_new_dense/full_densify,full,42,True,30592,1267,31859,24534,31859,12.00353741645813,0.48382768034935,1.339769721031189,0.8647266030311584,1145.4360485076904,15399.547573000746,-0.11599421501159668,0.361635684967041,False
15,new_init_new_dense/full_densify,full,42,True,31859,1266,33125,24621,33125,11.896597146987915,0.4657191038131714,1.3427830934524536,0.8661068081855774,1179.133415222168,15977.81964800015,-0.10694026947021484,0.25469541549682617,False
16,new_init_new_dense/full_densify,full,42,True,33125,1282,34407,24689,34407,11.81698203086853,0.45271050930023193,1.3548604249954224,0.866783857345581,1272.4885940551758,16586.061346999486,-0.07961511611938477,0.1750802993774414,False
17,new_init_new_dense/full_densify,full,42,True,34407,1235,35642,24752,35642,11.801811456680298,0.44749531149864197,1.364158034324646,0.86893230676651,1238.389253616333,16975.749515000643,-0.015170574188232422,0.15990972518920898,False
18,new_init_new_dense/full_densify,full,42,True,35642,1305,36947,24807,36947,11.687983274459839,0.4259941279888153,1.3583779335021973,0.869713544845581,1324.103832244873,17700.09556199875,-0.11382818222045898,0.04608154296875,False
19,new_init_new_dense/full_densify,full,42,True,36947,1294,38241,24875,38241,11.645560264587402,0.4190928637981415,1.3727781772613525,0.8706640601158142,1342.3142433166504,18590.910347000317,-0.04242300987243652,0.0036585330963134766,False
20,new_init_new_dense/full_densify,full,42,True,38241,1264,39505,24942,39505,11.654386520385742,0.41531193256378174,1.3721522092819214,0.8716927170753479,1298.7501621246338,18965.220665999368,0.008826255798339844,0.01248478889465332,False
21,new_init_new_dense/full_densify,full,42,True,39505,1287,40792,25019,40792,11.609067916870117,0.40537258982658386,1.3786507844924927,0.8723958730697632,1419.318437576294,20514.274363998993,-0.045318603515625,-0.03283381462097168,False
22,new_init_new_dense/full_densify,full,42,True,40792,1288,42080,25046,42080,11.636279821395874,0.4093303680419922,1.3801240921020508,0.8731120228767395,1573.0102062225342,21880.019997999625,0.027211904525756836,-0.005621910095214844,False
23,new_init_new_dense/full_densify,full,42,True,42080,1287,43367,25119,43367,11.684389114379883,0.41523540019989014,1.374384880065918,0.8739062547683716,1544.0313816070557,22373.060291,0.04810929298400879,0.042487382888793945,False
24,new_init_new_dense/full_densify,full,42,True,43367,1277,44644,25152,44644,11.781779527664185,0.4294739365577698,1.3792686462402344,0.8748307228088379,1663.7749671936035,23612.359915001434,0.09739041328430176,0.1398777961730957,False
25,new_init_new_dense/full_densify,full,42,True,44644,1286,45930,25223,45930,11.857486963272095,0.4425073266029358,1.380873441696167,0.8752083778381348,1601.1652946472168,24050.18887099868,0.07570743560791016,0.21558523178100586,False
26,new_init_new_dense/full_densify,full,42,True,45930,1282,47212,25225,47212,11.862853765487671,0.44742339849472046,1.3745150566101074,0.8760026097297668,1692.3086643218994,24893.33965500191,0.005366802215576172,0.22095203399658203,False
27,new_init_new_dense/full_densify,full,42,True,47212,1298,48510,25302,48510,11.964842081069946,0.4643101692199707,1.390650987625122,0.8766015768051147,1671.684741973877,26201.736602000892,0.10198831558227539,0.3229403495788574,False
28,new_init_new_dense/full_densify,full,42,True,48510,1295,49805,25331,49805,12.14651107788086,0.4894929528236389,1.3963663578033447,0.8776041865348816,1904.7484397888184,26511.853968997457,0.18166899681091309,0.5046093463897705,False
29,new_init_new_dense/full_densify,full,42,True,49805,1271,51076,25381,51076,12.175878286361694,0.4931142330169678,1.3813035488128662,0.8780338764190674,1645.3742980957031,25651.57208099845,0.02936720848083496,0.5339765548706055,False
30,new_init_new_dense/full_densify,full,42,True,51076,1286,52362,25360,52362,12.19849944114685,0.49505120515823364,1.3605551719665527,0.8782682418823242,1617.8300380706787,24281.18920199995,0.02262115478515625,0.5565977096557617,False
