frame,config,policy,seed,densification_enabled,N_before,N_new,N_after,N_visible,N_optimized,PSNR,SSIM,depth_L1,coverage,opt_time_ms,frame_time_ms,delta_psnr_step,delta_psnr_cumul,has_nan_inf
23,new_init_new_dense,no_op,42,True,42131,1270,43401,28575,0,11.450692415237427,0.378872275352478,1.4314640760421753,0.8611848950386047,0.0,17189.23224900209,0.030825138092041016,-0.1912093162536621,False
24,new_init_new_dense,no_op,42,True,43401,1271,44672,28706,0,11.522136926651001,0.3929106593132019,1.4347059726715088,0.8611719012260437,0.0,17731.067462002102,0.07144451141357422,-0.11976480484008789,False
25,new_init_new_dense,no_op,42,True,44672,1265,45937,28843,0,11.568025350570679,0.4053313732147217,1.4379076957702637,0.8609505295753479,0.0,18255.364573997213,0.045888423919677734,-0.07387638092041016,False
26,new_init_new_dense,no_op,42,True,45937,1274,47211,28893,0,11.55470609664917,0.4098847508430481,1.436058521270752,0.8612239956855774,0.0,18942.826188002073,-0.013319253921508789,-0.08719563484191895,False
27,new_init_new_dense,no_op,42,True,47211,1310,48521,28966,0,11.624265909194946,0.42534181475639343,1.454829454421997,0.8609505295753479,0.0,19341.848750998906,0.06955981254577637,-0.017635822296142578,False
28,new_init_new_dense,no_op,42,True,48521,1287,49808,28995,0,11.772311925888062,0.4505605101585388,1.462035894393921,0.8612109422683716,0.0,19905.484338996757,0.14804601669311523,0.13041019439697266,False
29,new_init_new_dense,no_op,42,True,49808,1266,51074,29068,0,11.770702600479126,0.45127055048942566,1.4478615522384644,0.8607682585716248,0.0,20926.475984000717,-0.0016093254089355469,0.1288008689880371,False
30,new_init_new_dense,no_op,42,True,51074,1255,52329,29070,0,11.75620436668396,0.4491640031337738,1.427314043045044,0.8601042032241821,0.0,21133.001231995877,-0.014498233795166016,0.1143026351928711,False
31,new_init_new_dense,no_op,42,True,52329,1243,53572,29077,0,11.787129640579224,0.45412227511405945,1.4418420791625977,0.859570324420929,0.0,21534.56514100253,0.030925273895263672,0.14522790908813477,False
32,new_init_new_dense,no_op,42,True,53572,1293,54865,29084,0,11.77216649055481,0.4508034884929657,1.4375771284103394,0.859153687953949,0.0,22136.615101000643,-0.014963150024414062,0.1302647590637207,False
33,new_init_new_dense,no_op,42,True,54865,1269,56134,29167,0,11.760876178741455,0.44984158873558044,1.4492182731628418,0.8591015934944153,0.0,22794.59395899903,-0.011290311813354492,0.11897444725036621,False
34,new_init_new_dense,no_op,42,True,56134,1250,57384,29252,0,11.802661418914795,0.45709237456321716,1.4608134031295776,0.8586198091506958,0.0,23713.871831001597,0.041785240173339844,0.16075968742370605,False
35,new_init_new_dense,no_op,42,True,57384,1277,58661,29304,0,11.774430274963379,0.4539411664009094,1.4784067869186401,0.8579167127609253,0.0,24422.118387999944,-0.028231143951416016,0.13252854347229004,False
36,new_init_new_dense,no_op,42,True,58661,1297,59958,29311,0,11.758544445037842,0.45123785734176636,1.4489569664001465,0.8578515648841858,0.0,24490.293476999796,-0.01588582992553711,0.11664271354675293,False
37,new_init_new_dense,no_op,42,True,59958,1286,61244,29346,0,11.786280870437622,0.45363420248031616,1.451666235923767,0.8574870228767395,0.0,24719.84124199662,0.027736425399780273,0.1443791389465332,False
38,new_init_new_dense,no_op,42,True,61244,1272,62516,29395,0,11.768461465835571,0.448519766330719,1.4464293718338013,0.8580599427223206,0.0,26295.71277499781,-0.01781940460205078,0.12655973434448242,False
39,new_init_new_dense,no_op,42,True,62516,1271,63787,29451,0,11.71558141708374,0.43832868337631226,1.4435722827911377,0.8585807681083679,0.0,26889.93374200072,-0.052880048751831055,0.07367968559265137,False
40,new_init_new_dense,no_op,42,True,63787,1269,65056,29490,0,11.632773876190186,0.4249023199081421,1.4544697999954224,0.8591797351837158,0.0,27211.71658100502,-0.08280754089355469,-0.00912785530090332,False
41,new_init_new_dense,no_op,42,True,65056,1276,66332,29506,0,11.596310138702393,0.4197564721107483,1.4133528470993042,0.8606380224227905,0.0,27979.65943899908,-0.03646373748779297,-0.04559159278869629,False
42,new_init_new_dense,no_op,42,True,66332,1258,67590,29555,0,11.558657884597778,0.4109119772911072,1.4553874731063843,0.860924482345581,0.0,27797.9375740033,-0.03765225410461426,-0.08324384689331055,False
43,new_init_new_dense,no_op,42,True,67590,1266,68856,29552,0,11.480075120925903,0.39745208621025085,1.4428434371948242,0.8613802194595337,0.0,28677.79405100009,-0.078582763671875,-0.16182661056518555,False
44,new_init_new_dense,no_op,42,True,68856,1260,70116,29672,0,11.452940702438354,0.3927193582057953,1.4436490535736084,0.8625911474227905,0.0,29582.68245000363,-0.027134418487548828,-0.18896102905273438,False
45,new_init_new_dense,no_op,42,True,70116,1258,71374,29720,0,11.414748430252075,0.386851966381073,1.450226068496704,0.8627604246139526,0.0,30070.548600997427,-0.0381922721862793,-0.22715330123901367,False
46,new_init_new_dense,no_op,42,True,71374,1286,72660,29851,0,11.424287557601929,0.3884451389312744,1.4327998161315918,0.8626822829246521,0.0,31994.457852997584,0.009539127349853516,-0.21761417388916016,False
47,new_init_new_dense,no_op,42,True,72660,1254,73914,29875,0,11.44513726234436,0.39151984453201294,1.420297622680664,0.8637890815734863,0.0,31472.231575004116,0.02084970474243164,-0.19676446914672852,False
48,new_init_new_dense,no_op,42,True,73914,1258,75172,29908,0,11.435128450393677,0.3906179666519165,1.410164713859558,0.8642187714576721,0.0,32271.368721005274,-0.010008811950683594,-0.2067732810974121,False
49,new_init_new_dense,no_op,42,True,75172,1261,76433,29917,0,11.395213603973389,0.3856203258037567,1.411436915397644,0.864036500453949,0.0,32797.76548399968,-0.039914846420288086,-0.2466881275177002,False
50,new_init_new_dense,no_op,42,True,76433,1270,77703,29978,0,11.358460187911987,0.3799874186515808,1.407375693321228,0.86460942029953,0.0,33372.64468999638,-0.03675341606140137,-0.28344154357910156,False
51,new_init_new_dense,no_op,42,True,77703,1291,78994,30047,0,11.315230131149292,0.3726615607738495,1.392424464225769,0.8644010424613953,0.0,34189.802651999344,-0.04323005676269531,-0.3266716003417969,False
52,new_init_new_dense,no_op,42,True,78994,1283,80277,30028,0,11.300036907196045,0.37041863799095154,1.3624248504638672,0.8648046851158142,0.0,33810.9604199999,-0.01519322395324707,-0.34186482429504395,False
53,new_init_new_dense,no_op,42,True,80277,1281,81558,30120,0,11.331013441085815,0.3749433755874634,1.387477993965149,0.8663411736488342,0.0,34638.12188099837,0.030976533889770508,-0.31088829040527344,False
54,new_init_new_dense,no_op,42,True,81558,1258,82816,30215,0,11.376358270645142,0.3826773166656494,1.374165415763855,0.8664973974227905,0.0,35245.37607900129,0.04534482955932617,-0.26554346084594727,False
55,new_init_new_dense,no_op,42,True,82816,1254,84070,30238,0,11.400896310806274,0.38878941535949707,1.3711662292480469,0.86697918176651,0.0,33570.90311999491,0.024538040161132812,-0.24100542068481445,False
56,new_init_new_dense,no_op,42,True,84070,1271,85341,30224,0,11.425254344940186,0.392957866191864,1.3845583200454712,0.8677083253860474,0.0,37010.61323999602,0.024358034133911133,-0.21664738655090332,False
57,new_init_new_dense,no_op,42,True,85341,1260,86601,30215,0,11.429545879364014,0.393158495426178,1.3748096227645874,0.8694140911102295,0.0,37437.9509270002,0.004291534423828125,-0.2123558521270752,False
58,new_init_new_dense,no_op,42,True,86601,1264,87865,30363,0,11.423264741897583,0.3917502164840698,1.3477661609649658,0.8697916865348816,0.0,37100.88878299575,-0.006281137466430664,-0.21863698959350586,False
59,new_init_new_dense,no_op,42,True,87865,1273,89138,30311,0,11.36530876159668,0.3821399211883545,1.3479055166244507,0.8706120252609253,0.0,36503.40436199622,-0.05795598030090332,-0.2765929698944092,False
60,new_init_new_dense,no_op,42,True,89138,1254,90392,30380,0,11.366585493087769,0.3823382258415222,1.3437286615371704,0.8717057704925537,0.0,39130.41245400382,0.0012767314910888672,-0.2753162384033203,False
61,new_init_new_dense,no_op,42,True,90392,1301,91693,30559,0,11.426631212234497,0.39337265491485596,1.354610562324524,0.8708203434944153,0.0,39740.73286999919,0.060045719146728516,-0.2152705192565918,False
62,new_init_new_dense,no_op,42,True,91693,1291,92984,30580,0,11.647326946258545,0.39287054538726807,1.3717020750045776,0.8706640601158142,0.0,40185.22901300457,0.22069573402404785,0.005425214767456055,False
63,new_init_new_dense,no_op,42,True,92984,1259,94243,30655,0,11.438971757888794,0.3899291157722473,1.3626277446746826,0.8705729246139526,0.0,40476.98497000238,-0.20835518836975098,-0.20292997360229492,False
64,new_init_new_dense,no_op,42,True,94243,1292,95535,30710,0,11.185691356658936,0.3925832509994507,1.364060878753662,0.8708333373069763,0.0,41311.94144600158,-0.2532804012298584,-0.4562103748321533,False
65,new_init_new_dense,no_op,42,True,95535,1277,96812,30764,0,10.930217504501343,0.3915349841117859,1.3756120204925537,0.8716145753860474,0.0,42625.13640299585,-0.2554738521575928,-0.7116842269897461,False
66,new_init_new_dense,no_op,42,True,96812,1278,98090,30885,0,10.683155059814453,0.39279791712760925,1.3627278804779053,0.8727474212646484,0.0,42047.33186499652,-0.24706244468688965,-0.9587466716766357,False
67,new_init_new_dense,no_op,42,True,98090,1269,99359,30872,0,10.379949808120728,0.3974642753601074,1.361810564994812,0.8728775978088379,0.0,42781.16415000113,-0.3032052516937256,-1.2619519233703613,False
68,new_init_new_dense,no_op,42,True,99359,1263,100622,30935,0,9.896115064620972,0.39923787117004395,1.3645156621932983,0.8731640577316284,0.0,43285.638848996314,-0.48383474349975586,-1.7457866668701172,False
69,new_init_new_dense,no_op,42,True,100622,1286,101908,31001,0,9.596120119094849,0.39994966983795166,1.359578251838684,0.8745052218437195,0.0,44310.06552899635,-0.29999494552612305,-2.0457816123962402,False
70,new_init_new_dense,no_op,42,True,101908,1266,103174,31094,0,9.317739605903625,0.39482253789901733,1.3423728942871094,0.8750651478767395,0.0,44537.78291000344,-0.27838051319122314,-2.3241621255874634,False
71,new_init_new_dense,no_op,42,True,103174,1267,104441,31087,0,8.897597789764404,0.3877910375595093,1.3447009325027466,0.8760677576065063,0.0,45178.85548799677,-0.4201418161392212,-2.7443039417266846,False
72,new_init_new_dense,no_op,42,True,104441,1254,105695,31307,0,8.571065068244934,0.38197165727615356,1.3419320583343506,0.8767969012260437,0.0,45849.41097599949,-0.3265327215194702,-3.070836663246155,False
73,new_init_new_dense,no_op,42,True,105695,1272,106967,31372,0,8.996189832687378,0.3904058337211609,1.3315285444259644,0.8774609565734863,0.0,46023.24123899598,0.42512476444244385,-2.645711898803711,False
74,new_init_new_dense,no_op,42,True,106967,1276,108243,31462,0,9.014801979064941,0.38783401250839233,1.3322374820709229,0.8779687881469727,0.0,46970.2441729969,0.018612146377563477,-2.6270997524261475,False
75,new_init_new_dense,no_op,42,True,108243,1282,109525,31551,0,9.045653939247131,0.3885149657726288,1.3443942070007324,0.8805989623069763,0.0,47165.22807600268,0.03085196018218994,-2.5962477922439575,False
76,new_init_new_dense,no_op,42,True,109525,1272,110797,31681,0,9.117868542671204,0.39614933729171753,1.3385463953018188,0.8817968964576721,0.0,47651.06448000006,0.07221460342407227,-2.5240331888198853,False
77,new_init_new_dense,no_op,42,True,110797,1257,112054,31680,0,9.194556474685669,0.4061591625213623,1.3417234420776367,0.8819922208786011,0.0,44726.900884001225,0.07668793201446533,-2.44734525680542,False
78,new_init_new_dense,no_op,42,True,112054,1283,113337,31842,0,9.209047555923462,0.4061221778392792,1.3466461896896362,0.8829687833786011,0.0,44116.161197998736,0.014491081237792969,-2.432854175567627,False
79,new_init_new_dense,no_op,42,True,113337,1246,114583,31922,0,9.224883317947388,0.40721437335014343,1.3451929092407227,0.8827734589576721,0.0,44027.29080800054,0.01583576202392578,-2.417018413543701,False
80,new_init_new_dense,no_op,42,True,114583,1244,115827,32008,0,9.228073358535767,0.4059743881225586,1.3504843711853027,0.8825651407241821,0.0,45031.09998400032,0.0031900405883789062,-2.4138283729553223,False
81,new_init_new_dense,no_op,42,True,115827,1273,117100,32079,0,9.281363487243652,0.4132377505302429,1.3502604961395264,0.8830599188804626,0.0,45200.194379001914,0.05329012870788574,-2.3605382442474365,False
82,new_init_new_dense,no_op,42,True,117100,1286,118386,32122,0,9.298864603042603,0.4157962501049042,1.3412173986434937,0.88316410779953,0.0,45609.365078002156,0.017501115798950195,-2.3430371284484863,False
83,new_init_new_dense,no_op,42,True,118386,1277,119663,32217,0,9.314680695533752,0.4164677858352661,1.333648681640625,0.8832942843437195,0.0,46220.275698004116,0.015816092491149902,-2.3272210359573364,False
84,new_init_new_dense,no_op,42,True,119663,1276,120939,32355,0,9.370011687278748,0.4248267114162445,1.3333102464675903,0.8837500214576721,0.0,46395.038842005306,0.05533099174499512,-2.2718900442123413,False
85,new_init_new_dense,no_op,42,True,120939,1291,122230,32423,0,9.371426701545715,0.4252980649471283,1.3166240453720093,0.8845833539962769,0.0,47564.04462899809,0.0014150142669677734,-2.2704750299453735,False
86,new_init_new_dense,no_op,42,True,122230,1275,123505,32536,0,9.417824149131775,0.4306325316429138,1.3270506858825684,0.8851041793823242,0.0,47741.61493300198,0.04639744758605957,-2.224077582359314,False
87,new_init_new_dense,no_op,42,True,123505,1288,124793,32554,0,9.465855956077576,0.4373346269130707,1.3208286762237549,0.8860807418823242,0.0,47529.79756199784,0.04803180694580078,-2.176045775413513,False
88,new_init_new_dense,no_op,42,True,124793,1295,126088,32634,0,9.4845050573349,0.43929168581962585,1.3166840076446533,0.8867447972297668,0.0,48171.32976100402,0.01864910125732422,-2.157396674156189,False
89,new_init_new_dense,no_op,42,True,126088,1308,127396,32798,0,9.489193558692932,0.4375015199184418,1.3206790685653687,0.8879297375679016,0.0,48811.08971199865,0.0046885013580322266,-2.1527081727981567,False
90,new_init_new_dense,no_op,42,True,127396,1260,128656,32868,0,9.528074264526367,0.44099339842796326,1.3081055879592896,0.8885416984558105,0.0,49096.56455199729,0.03888070583343506,-2.1138274669647217,False
91,new_init_new_dense,no_op,42,True,128656,1298,129954,32937,0,9.566287398338318,0.44534367322921753,1.3037711381912231,0.8904687762260437,0.0,49538.52916799951,0.038213133811950684,-2.075614333152771,False
92,new_init_new_dense,no_op,42,True,129954,1271,131225,33026,0,9.621626138687134,0.45224127173423767,1.3154677152633667,0.8909505605697632,0.0,49659.22983500059,0.05533874034881592,-2.020275592803955,False
93,new_init_new_dense,no_op,42,True,131225,1280,132505,33086,0,9.677432179450989,0.46072298288345337,1.3346221446990967,0.891028642654419,0.0,50357.35081299936,0.05580604076385498,-1.9644695520401,False
94,new_init_new_dense,no_op,42,True,132505,1288,133793,33145,0,9.703204035758972,0.46422886848449707,1.3386588096618652,0.8916536569595337,0.0,51507.91981799557,0.0257718563079834,-1.9386976957321167,False
95,new_init_new_dense,no_op,42,True,133793,1277,135070,33232,0,9.692044258117676,0.46024078130722046,1.3230162858963013,0.8922786712646484,0.0,51123.38642100076,-0.011159777641296387,-1.949857473373413,False
96,new_init_new_dense,no_op,42,True,135070,1309,136379,33254,0,9.723479151725769,0.463847815990448,1.3192285299301147,0.8933594226837158,0.0,52009.616761999496,0.03143489360809326,-1.9184225797653198,False
97,new_init_new_dense,no_op,42,True,136379,1275,137654,33467,0,9.675554037094116,0.45655617117881775,1.3086724281311035,0.8931249976158142,0.0,66014.28206200217,-0.04792511463165283,-1.9663476943969727,False
98,new_init_new_dense,no_op,42,True,137654,1263,138917,33481,0,9.676746726036072,0.4540954828262329,1.3028206825256348,0.8945572972297668,0.0,57506.460794000304,0.0011926889419555664,-1.965155005455017,False
99,new_init_new_dense,no_op,42,True,138917,1285,140202,33513,0,9.76305902004242,0.46608710289001465,1.3388479948043823,0.8954427242279053,0.0,57451.26647800498,0.08631229400634766,-1.8788427114486694,False
100,new_init_new_dense,no_op,42,True,140202,0,97113,33658,0,9.806544184684753,0.47289329767227173,1.3209826946258545,0.8963802456855774,0.0,56482.015898996906,0.043485164642333984,-1.8353575468063354,False
101,new_init_new_dense,no_op,42,True,97113,1302,98415,33803,0,9.844794273376465,0.4737989902496338,1.328037977218628,0.8972135782241821,0.0,39772.90503399854,0.038250088691711426,-1.797107458114624,False
102,new_init_new_dense,no_op,42,True,98415,1269,99684,33921,0,9.920587539672852,0.48406848311424255,1.327100157737732,0.8977344036102295,0.0,40357.78016499535,0.07579326629638672,-1.7213141918182373,False
103,new_init_new_dense,no_op,42,True,99684,1306,100990,33974,0,9.90738332271576,0.48157238960266113,1.3383896350860596,0.8977994918823242,0.0,41036.408233994734,-0.013204216957092285,-1.7345184087753296,False
104,new_init_new_dense,no_op,42,True,100990,1262,102252,34082,0,9.831411242485046,0.465894877910614,1.3086590766906738,0.8983594179153442,0.0,43688.99202399916,-0.07597208023071289,-1.8104904890060425,False
105,new_init_new_dense,no_op,42,True,102252,1285,103537,34210,0,9.858227968215942,0.46838998794555664,1.3087007999420166,0.8985807299613953,0.0,42655.309121000755,0.026816725730895996,-1.7836737632751465,False
106,new_init_new_dense,no_op,42,True,103537,1290,104827,34303,0,9.87540066242218,0.46973344683647156,1.3138054609298706,0.8994531631469727,0.0,42270.574100002705,0.017172694206237793,-1.7665010690689087,False
107,new_init_new_dense,no_op,42,True,104827,1328,106155,34356,0,9.861253499984741,0.4640156626701355,1.3286925554275513,0.9001562595367432,0.0,44944.788878005056,-0.014147162437438965,-1.7806482315063477,False
108,new_init_new_dense,no_op,42,True,106155,1318,107473,34417,0,9.983212947845459,0.4792787432670593,1.3028126955032349,0.9010286927223206,0.0,45146.40022799722,0.12195944786071777,-1.6586887836456299,False
109,new_init_new_dense,no_op,42,True,107473,1305,108778,34462,0,10.000241994857788,0.4820358157157898,1.307445764541626,0.9020052552223206,0.0,44819.35872899339,0.0170290470123291,-1.6416597366333008,False
110,new_init_new_dense,no_op,42,True,108778,1301,110079,34574,0,10.041941404342651,0.48629361391067505,1.305091142654419,0.902330756187439,0.0,46513.1288679986,0.04169940948486328,-1.5999603271484375,False
111,new_init_new_dense,no_op,42,True,110079,1285,111364,34672,0,10.074892044067383,0.486564576625824,1.3066682815551758,0.9025260806083679,0.0,47520.6010480033,0.032950639724731445,-1.567009687423706,False
112,new_init_new_dense,no_op,42,True,111364,1306,112670,34690,0,10.025160312652588,0.4782230257987976,1.3304604291915894,0.9036588668823242,0.0,45140.84396499675,-0.04973173141479492,-1.616741418838501,False
113,new_init_new_dense,no_op,42,True,112670,1325,113995,34725,0,10.053244829177856,0.47882771492004395,1.3092291355133057,0.9046745300292969,0.0,44865.75549800182,0.028084516525268555,-1.5886569023132324,False
114,new_init_new_dense,no_op,42,True,113995,1295,115290,34814,0,10.060172080993652,0.47578001022338867,1.309228539466858,0.9057943224906921,0.0,46472.48638200108,0.0069272518157958984,-1.5817296504974365,False
115,new_init_new_dense,no_op,42,True,115290,1317,116607,34781,0,10.119391679763794,0.48322999477386475,1.3183434009552002,0.907799482345581,0.0,48188.95256999531,0.0592195987701416,-1.522510051727295,False
116,new_init_new_dense,no_op,42,True,116607,1291,117898,34761,0,10.207093954086304,0.49223846197128296,1.2853578329086304,0.9085156321525574,0.0,48737.510895000014,0.08770227432250977,-1.4348077774047852,False
117,new_init_new_dense,no_op,42,True,117898,1304,119202,34787,0,10.217955112457275,0.49002036452293396,1.2942657470703125,0.9095963835716248,0.0,47891.526226005226,0.01086115837097168,-1.4239466190338135,False
118,new_init_new_dense,no_op,42,True,119202,1329,120531,34874,0,10.175949335098267,0.4822988510131836,1.307700514793396,0.9104166626930237,0.0,48369.011528004194,-0.04200577735900879,-1.4659523963928223,False
119,new_init_new_dense,no_op,42,True,120531,1322,121853,34892,0,10.149749517440796,0.4780460000038147,1.2961095571517944,0.91169273853302,0.0,49080.1943080005,-0.026199817657470703,-1.492152214050293,False
120,new_init_new_dense,no_op,42,True,121853,1330,123183,34954,0,10.113846063613892,0.4699521064758301,1.306192398071289,0.9133463501930237,0.0,49092.56422099861,-0.0359034538269043,-1.5280556678771973,False
121,new_init_new_dense,no_op,42,True,123183,1326,124509,34972,0,10.135700702667236,0.4702351987361908,1.3053157329559326,0.9147656559944153,0.0,50143.49509400199,0.021854639053344727,-1.5062010288238525,False
122,new_init_new_dense,no_op,42,True,124509,1323,125832,35054,0,10.227086544036865,0.4803600013256073,1.2945432662963867,0.9161328077316284,0.0,50427.29202099872,0.0913858413696289,-1.4148151874542236,False
123,new_init_new_dense,no_op,42,True,125832,1318,127150,35125,0,10.25301456451416,0.480608195066452,1.2851842641830444,0.9172917008399963,0.0,51748.76721199689,0.025928020477294922,-1.3888871669769287,False
124,new_init_new_dense,no_op,42,True,127150,1299,128449,35312,0,10.273935794830322,0.4813065528869629,1.2922919988632202,0.9181901216506958,0.0,51023.13503500045,0.02092123031616211,-1.3679659366607666,False
125,new_init_new_dense,no_op,42,True,128449,1350,129799,35265,0,10.29797911643982,0.4828883111476898,1.2843356132507324,0.9188151359558105,0.0,52399.45405500475,0.02404332160949707,-1.3439226150512695,False
126,new_init_new_dense,no_op,42,True,129799,1347,131146,35353,0,10.293740034103394,0.4794442653656006,1.2802475690841675,0.9202995300292969,0.0,52622.26915600331,-0.004239082336425781,-1.3481616973876953,False
127,new_init_new_dense,no_op,42,True,131146,1332,132478,35452,0,10.24599313735962,0.4694612920284271,1.290414810180664,0.9209244847297668,0.0,53035.68130599888,-0.047746896743774414,-1.3959085941314697,False
128,new_init_new_dense,no_op,42,True,132478,1340,133818,35559,0,10.279672145843506,0.4722994565963745,1.279068946838379,0.9219270944595337,0.0,52668.73962299724,0.03367900848388672,-1.362229585647583,False
129,new_init_new_dense,no_op,42,True,133818,1325,135143,35593,0,10.334479808807373,0.47781842947006226,1.2924282550811768,0.9227343797683716,0.0,54335.679289004474,0.05480766296386719,-1.3074219226837158,False
130,new_init_new_dense,no_op,42,True,135143,1322,136465,35589,0,10.386457443237305,0.4827757477760315,1.2973061800003052,0.9229947924613953,0.0,55732.1536169984,0.05197763442993164,-1.2554442882537842,False
131,new_init_new_dense,no_op,42,True,136465,1311,137776,35686,0,10.464353561401367,0.49181294441223145,1.2716032266616821,0.9231510758399963,0.0,55669.174251001095,0.0778961181640625,-1.1775481700897217,False
132,new_init_new_dense,no_op,42,True,137776,1340,139116,35810,0,10.474514961242676,0.4907119870185852,1.2870255708694458,0.9236458539962769,0.0,55236.74906099768,0.010161399841308594,-1.167386770248413,False
133,new_init_new_dense,no_op,42,True,139116,1348,140464,35826,0,10.492016077041626,0.49192678928375244,1.2934283018112183,0.9244661927223206,0.0,55761.154758001794,0.017501115798950195,-1.149885654449463,False
134,new_init_new_dense,no_op,42,True,140464,1331,141795,35955,0,10.556445121765137,0.4993221163749695,1.2849596738815308,0.92417973279953,0.0,55317.27379700169,0.06442904472351074,-1.0854566097259521,False
135,new_init_new_dense,no_op,42,True,141795,1326,143121,35994,0,10.630451440811157,0.5093370676040649,1.2931007146835327,0.9241927266120911,0.0,58426.76556999504,0.07400631904602051,-1.0114502906799316,False
136,new_init_new_dense,no_op,42,True,143121,1339,144460,36107,0,10.611809492111206,0.5039061307907104,1.2779381275177002,0.9245573282241821,0.0,61263.09555499756,-0.018641948699951172,-1.0300922393798828,False
