frame,config,policy,seed,densification_enabled,N_before,N_new,N_after,N_visible,N_optimized,PSNR,SSIM,depth_L1,coverage,opt_time_ms,frame_time_ms,delta_psnr_step,delta_psnr_cumul,has_nan_inf
2,new_init_legacy_dense,full,42,True,14140,68,14208,14140,14208,11.687060594558716,0.57002854347229,1.35093092918396,0.8188151121139526,640.4926776885986,6862.575219001883,-0.06571412086486816,0.04515886306762695,False
3,new_init_legacy_dense,full,42,True,14208,70,14278,14208,14278,11.56896710395813,0.5423704981803894,1.3557868003845215,0.8203906416893005,624.4683265686035,6928.207621000183,-0.11809349060058594,-0.07293462753295898,False
4,new_init_legacy_dense,full,42,True,14278,63,14341,14278,14341,11.50494933128357,0.5231108069419861,1.3317975997924805,0.821484386920929,632.2975158691406,6959.336062998773,-0.06401777267456055,-0.13695240020751953,False
5,new_init_legacy_dense,full,42,True,14341,67,14408,14341,14408,11.46754264831543,0.5101929903030396,1.3614503145217896,0.8239843845367432,674.4685173034668,7080.355018999398,-0.03740668296813965,-0.17435908317565918,False
6,new_init_legacy_dense,full,42,True,14408,69,14477,14408,14477,11.490052938461304,0.5090803503990173,1.3320165872573853,0.8250000476837158,638.8387680053711,7144.376861000637,0.022510290145874023,-0.15184879302978516,False
7,new_init_legacy_dense,full,42,True,14477,76,14553,14477,14553,11.515583992004395,0.508004903793335,1.336361289024353,0.8271484375,643.7005996704102,7132.249369002238,0.02553105354309082,-0.12631773948669434,False
8,new_init_legacy_dense,full,42,True,14553,67,14620,14553,14620,11.548147201538086,0.5090475082397461,1.3308738470077515,0.8282682299613953,667.3212051391602,7396.047146998171,0.032563209533691406,-0.09375452995300293,False
9,new_init_legacy_dense,full,42,True,14620,63,14683,14619,14683,11.59952998161316,0.5083832740783691,1.3130104541778564,0.8303776383399963,672.9254722595215,7517.155019999336,0.05138278007507324,-0.04237174987792969,False
10,new_init_legacy_dense,full,42,True,14683,69,14752,14681,14752,11.653833389282227,0.5068258047103882,1.3065593242645264,0.8313671946525574,650.2182483673096,7283.916716998647,0.05430340766906738,0.011931657791137695,False
11,new_init_legacy_dense,full,42,True,14752,72,14824,14750,14824,11.629694700241089,0.4933761954307556,1.3014397621154785,0.832226574420929,678.9469718933105,7550.549643998238,-0.024138689041137695,-0.01220703125,False
12,new_init_legacy_dense,full,42,True,14824,64,14888,14817,14888,11.535552740097046,0.4713987112045288,1.305662989616394,0.8326172232627869,684.9398612976074,7654.185824998422,-0.09414196014404297,-0.10634899139404297,False
13,new_init_legacy_dense,full,42,True,14888,69,14957,14874,14957,11.445904970169067,0.4507399797439575,1.33250892162323,0.8350521326065063,668.15185546875,7659.99107099924,-0.08964776992797852,-0.19599676132202148,False
14,new_init_legacy_dense,full,42,True,14957,71,15028,14939,15028,11.38883352279663,0.4369957149028778,1.3267180919647217,0.8358333706855774,664.0193462371826,7563.663342003565,-0.05707144737243652,-0.253068208694458,False
15,new_init_legacy_dense,full,42,True,15028,70,15098,14997,15098,11.343531608581543,0.42368727922439575,1.3264310359954834,0.8375390768051147,648.6060619354248,7462.03884300121,-0.04530191421508789,-0.2983701229095459,False
16,new_init_legacy_dense,full,42,True,15098,58,15156,15044,15156,11.31037950515747,0.4138556122779846,1.335994005203247,0.8380338549613953,641.6101455688477,7420.423988001858,-0.033152103424072266,-0.33152222633361816,False
17,new_init_legacy_dense,full,42,True,15156,60,15216,15094,15216,11.312671899795532,0.4099983870983124,1.3436635732650757,0.8400260806083679,688.9662742614746,7743.162537997705,0.0022923946380615234,-0.32922983169555664,False
18,new_init_legacy_dense,full,42,True,15216,73,15289,15133,15289,11.248471736907959,0.39168187975883484,1.3341611623764038,0.8422265648841858,645.1454162597656,7640.713060998678,-0.06420016288757324,-0.3934299945831299,False
19,new_init_legacy_dense,full,42,True,15289,66,15355,15165,15355,11.222974061965942,0.3849424719810486,1.3460397720336914,0.8428255319595337,735.959529876709,8008.957160000136,-0.0254976749420166,-0.4189276695251465,False
20,new_init_legacy_dense,full,42,True,15355,74,15429,15202,15429,11.22989296913147,0.37940239906311035,1.3611842393875122,0.84333336353302,734.6835136413574,7977.973652999935,0.006918907165527344,-0.41200876235961914,False
21,new_init_legacy_dense,full,42,True,15429,68,15497,15252,15497,11.184333562850952,0.3671576976776123,1.3429832458496094,0.84410160779953,662.3115539550781,7900.201679996826,-0.04555940628051758,-0.4575681686401367,False
22,new_init_legacy_dense,full,42,True,15497,70,15567,15280,15567,11.189353466033936,0.3681965470314026,1.342282772064209,0.8448307514190674,712.9933834075928,7882.141935999243,0.0050199031829833984,-0.4525482654571533,False
23,new_init_legacy_dense,full,42,True,15567,68,15635,15312,15635,11.234124898910522,0.37468934059143066,1.3334821462631226,0.8455208539962769,698.0211734771729,8006.84688399997,0.044771432876586914,-0.4077768325805664,False
24,new_init_legacy_dense,full,42,True,15635,66,15701,15353,15701,11.339762210845947,0.39373958110809326,1.3291987180709839,0.8457682728767395,678.8008213043213,8020.052507999935,0.1056373119354248,-0.3021395206451416,False
25,new_init_legacy_dense,full,42,True,15701,72,15773,15387,15773,11.426349878311157,0.4123094081878662,1.3303067684173584,0.84647136926651,690.2375221252441,8008.531218998542,0.08658766746520996,-0.21555185317993164,False
26,new_init_legacy_dense,full,42,True,15773,67,15840,15424,15840,11.445178985595703,0.42072296142578125,1.3258129358291626,0.8471614718437195,692.9101943969727,8183.464736001042,0.0188291072845459,-0.19672274589538574,False
27,new_init_legacy_dense,full,42,True,15840,68,15908,15457,15908,11.534957885742188,0.4383269250392914,1.3376209735870361,0.8475130200386047,675.0762462615967,8061.032470999635,0.08977890014648438,-0.10694384574890137,False
28,new_init_legacy_dense,full,42,True,15908,63,15971,15485,15971,11.699979305267334,0.46466395258903503,1.3410978317260742,0.8477734327316284,695.5521106719971,8297.08356500123,0.16502141952514648,0.05807757377624512,False
29,new_init_legacy_dense,full,42,True,15971,63,16034,15516,16034,11.718138456344604,0.4673076272010803,1.3261626958847046,0.8483723998069763,680.5727481842041,8234.190812003362,0.018159151077270508,0.07623672485351562,False
30,new_init_legacy_dense,full,42,True,16034,60,16094,15547,16094,11.720342636108398,0.46666526794433594,1.3004733324050903,0.8487370014190674,685.4119300842285,8379.248174998793,0.0022041797637939453,0.07844090461730957,False
1,new_init_new_dense,no_op,42,True,14073,1267,15340,14073,0,11.622461080551147,0.5792478919029236,1.3533592224121094,0.8232682347297668,0.0,5836.599785001454,-0.019440650939941406,-0.019440650939941406,False
2,new_init_new_dense,no_op,42,True,15340,1257,16597,15339,0,11.618233919143677,0.5617170333862305,1.3560621738433838,0.8252604603767395,0.0,6402.171954003279,-0.004227161407470703,-0.02366781234741211,False
3,new_init_new_dense,no_op,42,True,16597,1240,17837,16585,0,11.562250852584839,0.5375009775161743,1.3608897924423218,0.8269140720367432,0.0,6921.165825999196,-0.05598306655883789,-0.07965087890625,False
4,new_init_new_dense,no_op,42,True,17837,1281,19118,17793,0,11.556048393249512,0.5212917327880859,1.3368854522705078,0.8319010734558105,0.0,7415.471768999851,-0.0062024593353271484,-0.08585333824157715,False
5,new_init_new_dense,no_op,42,True,19118,1270,20388,19014,0,11.582324504852295,0.5134291052818298,1.36764395236969,0.8357682228088379,0.0,7949.921063001966,0.026276111602783203,-0.059577226638793945,False
6,new_init_new_dense,no_op,42,True,20388,1294,21682,20187,0,11.680476665496826,0.5182279348373413,1.3397855758666992,0.8387370109558105,0.0,8401.70964400022,0.09815216064453125,0.038574934005737305,False
7,new_init_new_dense,no_op,42,True,21682,1275,22957,21316,0,11.775912046432495,0.5229462385177612,1.3465946912765503,0.8417578339576721,0.0,8848.856807999255,0.09543538093566895,0.13401031494140625,False
8,new_init_new_dense,no_op,42,True,22957,1277,24234,22361,0,11.866170167922974,0.5281139612197876,1.3449037075042725,0.8441666960716248,0.0,9502.845054001227,0.09025812149047852,0.22426843643188477,False
9,new_init_new_dense,no_op,42,True,24234,1283,25517,23355,0,11.958752870559692,0.5299281477928162,1.330196738243103,0.8463151454925537,0.0,9859.381763999409,0.09258270263671875,0.3168511390686035,False
10,new_init_new_dense,no_op,42,True,25517,1287,26804,24251,0,12.020046710968018,0.5277420878410339,1.329634428024292,0.8472786545753479,0.0,10490.2206700026,0.061293840408325195,0.3781449794769287,False
11,new_init_new_dense,no_op,42,True,26804,1275,28079,25048,0,11.987229585647583,0.5126850605010986,1.3303253650665283,0.84940105676651,0.0,11063.866461001453,-0.03281712532043457,0.34532785415649414,False
12,new_init_new_dense,no_op,42,True,28079,1292,29371,25723,0,11.888632774353027,0.49006280303001404,1.3418779373168945,0.8497265577316284,0.0,11417.926263999107,-0.09859681129455566,0.24673104286193848,False
13,new_init_new_dense,no_op,42,True,29371,1282,30653,26225,0,11.773619651794434,0.46703797578811646,1.3744534254074097,0.8519921898841858,0.0,12051.944929000456,-0.11501312255859375,0.13171792030334473,False
14,new_init_new_dense,no_op,42,True,30653,1264,31917,26673,0,11.694355010986328,0.45036014914512634,1.3736311197280884,0.8525781631469727,0.0,12446.628999998211,-0.07926464080810547,0.05245327949523926,False
15,new_init_new_dense,no_op,42,True,31917,1274,33191,27086,0,11.611642837524414,0.43236610293388367,1.3793480396270752,0.8532161712646484,0.0,12912.150986001507,-0.08271217346191406,-0.030258893966674805,False
16,new_init_new_dense,no_op,42,True,33191,1266,34457,27418,0,11.565090417861938,0.4213537573814392,1.3964228630065918,0.8547005653381348,0.0,13675.382774999889,-0.046552419662475586,-0.07681131362915039,False
17,new_init_new_dense,no_op,42,True,34457,1258,35715,27647,0,11.552600860595703,0.4155629575252533,1.4090666770935059,0.857200562953949,0.0,14193.194215000403,-0.012489557266235352,-0.08930087089538574,False
18,new_init_new_dense,no_op,42,True,35715,1285,37000,27858,0,11.48108720779419,0.39592403173446655,1.4057201147079468,0.8575000166893005,0.0,14571.556376002263,-0.07151365280151367,-0.16081452369689941,False
19,new_init_new_dense,no_op,42,True,37000,1287,38287,28068,0,11.455484628677368,0.3894772231578827,1.421609878540039,0.8583984375,0.0,15235.193316999357,-0.02560257911682129,-0.1864171028137207,False
20,new_init_new_dense,no_op,42,True,38287,1279,39566,28181,0,11.464569568634033,0.3847582936286926,1.424498438835144,0.8592187762260437,0.0,15653.959556999325,0.009084939956665039,-0.17733216285705566,False
21,new_init_new_dense,no_op,42,True,39566,1298,40864,28341,0,11.41994595527649,0.3732585310935974,1.4319705963134766,0.8592969179153442,0.0,16248.760544000106,-0.044623613357543945,-0.2219557762145996,False
22,new_init_new_dense,no_op,42,True,40864,1267,42131,28476,0,11.419867277145386,0.374194860458374,1.4348652362823486,0.8611458539962769,0.0,16507.372691001365,-7.867813110351562e-05,-0.22203445434570312,False
23,new_init_new_dense,no_op,42,True,42131,1270,43401,28575,0,11.450692415237427,0.378872275352478,1.4314640760421753,0.8611848950386047,0.0,17257.8910250013,0.030825138092041016,-0.1912093162536621,False
24,new_init_new_dense,no_op,42,True,43401,1271,44672,28706,0,11.522136926651001,0.3929106593132019,1.4347059726715088,0.8611719012260437,0.0,17698.60567000069,0.07144451141357422,-0.11976480484008789,False
25,new_init_new_dense,no_op,42,True,44672,1265,45937,28843,0,11.568025350570679,0.4053313732147217,1.4379076957702637,0.8609505295753479,0.0,18283.58143099831,0.045888423919677734,-0.07387638092041016,False
26,new_init_new_dense,no_op,42,True,45937,1274,47211,28893,0,11.55470609664917,0.4098847508430481,1.436058521270752,0.8612239956855774,0.0,18706.367000999307,-0.013319253921508789,-0.08719563484191895,False
27,new_init_new_dense,no_op,42,True,47211,1310,48521,28966,0,11.624265909194946,0.42534181475639343,1.454829454421997,0.8609505295753479,0.0,19298.917637999693,0.06955981254577637,-0.017635822296142578,False
28,new_init_new_dense,no_op,42,True,48521,1287,49808,28995,0,11.772311925888062,0.4505605101585388,1.462035894393921,0.8612109422683716,0.0,19634.80450899806,0.14804601669311523,0.13041019439697266,False
29,new_init_new_dense,no_op,42,True,49808,1266,51074,29068,0,11.770702600479126,0.45127055048942566,1.4478615522384644,0.8607682585716248,0.0,20459.91415500248,-0.0016093254089355469,0.1288008689880371,False
30,new_init_new_dense,no_op,42,True,51074,1255,52329,29070,0,11.75620436668396,0.4491640031337738,1.427314043045044,0.8601042032241821,0.0,20751.8450259995,-0.014498233795166016,0.1143026351928711,False
1,new_init_new_dense,full,42,True,14073,1267,15340,14073,15340,11.933484077453613,0.5981945991516113,1.3533592224121094,0.8236067891120911,675.21071434021,6950.08247199803,0.2915823459625244,0.2915823459625244,False
2,new_init_new_dense,full,42,True,15340,1268,16608,15340,16608,12.013721466064453,0.5881075263023376,1.3500676155090332,0.8276432752609253,715.8513069152832,7741.04372200236,0.08023738861083984,0.37181973457336426,False
3,new_init_new_dense,full,42,True,16608,1258,17866,16590,17866,12.007054090499878,0.5679184794425964,1.3537307977676392,0.8321354389190674,732.1634292602539,8261.596152999118,-0.006667375564575195,0.36515235900878906,False
4,new_init_new_dense,full,42,True,17866,1276,19142,17808,19142,12.039637565612793,0.5563176870346069,1.329956293106079,0.8366276025772095,770.1599597930908,8848.834945998533,0.03258347511291504,0.3977358341217041,False
5,new_init_new_dense,full,42,True,19142,1257,20399,19005,20399,12.095119953155518,0.5507321357727051,1.3576617240905762,0.843737006187439,811.1865520477295,9383.879082997737,0.05548238754272461,0.4532182216644287,False
6,new_init_new_dense,full,42,True,20399,1277,21676,20112,21676,12.193598747253418,0.5554231405258179,1.3271864652633667,0.8469792008399963,890.6006813049316,10046.190582001145,0.09847879409790039,0.5516970157623291,False
7,new_init_new_dense,full,42,True,21676,1263,22939,21145,22939,12.28152871131897,0.5588833689689636,1.3301444053649902,0.8508073091506958,880.4066181182861,10552.89104700205,0.08792996406555176,0.6396269798278809,False
8,new_init_new_dense,full,42,True,22939,1274,24213,22055,24213,12.37342119216919,0.564384937286377,1.3249309062957764,0.8543750047683716,917.5937175750732,11199.531379999826,0.09189248085021973,0.7315194606781006,False
9,new_init_new_dense,full,42,True,24213,1264,25477,22811,25477,12.456330060958862,0.566387414932251,1.3069170713424683,0.8561719059944153,939.0709400177002,11812.697598998056,0.08290886878967285,0.8144283294677734,False
10,new_init_new_dense,full,42,True,25477,1296,26773,23467,26773,12.499154806137085,0.5642037391662598,1.3027770519256592,0.8582161664962769,980.8459281921387,12352.586758002872,0.042824745178222656,0.8572530746459961,False
11,new_init_new_dense,full,42,True,26773,1288,28061,23854,28061,12.436188459396362,0.5496095418930054,1.3014553785324097,0.8600521087646484,1006.4384937286377,13139.322893999633,-0.06296634674072266,0.7942867279052734,False
12,new_init_new_dense,full,42,True,28061,1262,29323,24176,29323,12.279471158981323,0.5256428122520447,1.3109468221664429,0.8613802194595337,1028.1381607055664,13570.478724999703,-0.15671730041503906,0.6375694274902344,False
13,new_init_new_dense,full,42,True,29323,1269,30592,24355,30592,12.119531631469727,0.5016942024230957,1.3437086343765259,0.8636198043823242,1077.3487091064453,14126.101958998333,-0.15993952751159668,0.4776298999786377,False
14,new_init_new_dense,full,42,True,30592,1267,31859,24534,31859,12.00353741645813,0.48382768034935,1.339769721031189,0.8647266030311584,1111.0730171203613,14774.598288000561,-0.11599421501159668,0.361635684967041,False
15,new_init_new_dense,full,42,True,31859,1266,33125,24621,33125,11.896597146987915,0.4657191038131714,1.3427830934524536,0.8661068081855774,1135.493516921997,15369.450225000037,-0.10694026947021484,0.25469541549682617,False
16,new_init_new_dense,full,42,True,33125,1282,34407,24689,34407,11.81698203086853,0.45271050930023193,1.3548604249954224,0.866783857345581,1210.3357315063477,16007.637365000846,-0.07961511611938477,0.1750802993774414,False
17,new_init_new_dense,full,42,True,34407,1235,35642,24752,35642,11.801811456680298,0.44749531149864197,1.364158034324646,0.86893230676651,1210.4883193969727,16760.625124999933,-0.015170574188232422,0.15990972518920898,False
18,new_init_new_dense,full,42,True,35642,1305,36947,24807,36947,11.687983274459839,0.4259941279888153,1.3583779335021973,0.869713544845581,1251.5532970428467,17248.302669999248,-0.11382818222045898,0.04608154296875,False
19,new_init_new_dense,full,42,True,36947,1294,38241,24875,38241,11.645560264587402,0.4190928637981415,1.3727781772613525,0.8706640601158142,1262.6206874847412,17624.042832998384,-0.04242300987243652,0.0036585330963134766,False
20,new_init_new_dense,full,42,True,38241,1264,39505,24942,39505,11.654386520385742,0.41531193256378174,1.3721522092819214,0.8716927170753479,1310.7082843780518,18502.7579100024,0.008826255798339844,0.01248478889465332,False
21,new_init_new_dense,full,42,True,39505,1287,40792,25019,40792,11.609067916870117,0.40537258982658386,1.3786507844924927,0.8723958730697632,1349.9667644500732,19055.85413299923,-0.045318603515625,-0.03283381462097168,False
22,new_init_new_dense,full,42,True,40792,1288,42080,25046,42080,11.636279821395874,0.4093303680419922,1.3801240921020508,0.8731120228767395,1374.138355255127,19590.02854999926,0.027211904525756836,-0.005621910095214844,False
23,new_init_new_dense,full,42,True,42080,1287,43367,25119,43367,11.684389114379883,0.41523540019989014,1.374384880065918,0.8739062547683716,1403.5093784332275,20310.161994999362,0.04810929298400879,0.042487382888793945,False
24,new_init_new_dense,full,42,True,43367,1277,44644,25152,44644,11.781779527664185,0.4294739365577698,1.3792686462402344,0.8748307228088379,1445.0104236602783,20952.816368997446,0.09739041328430176,0.1398777961730957,False
25,new_init_new_dense,full,42,True,44644,1286,45930,25223,45930,11.857486963272095,0.4425073266029358,1.380873441696167,0.8752083778381348,1472.8834629058838,21658.292394000455,0.07570743560791016,0.21558523178100586,False
26,new_init_new_dense,full,42,True,45930,1282,47212,25225,47212,11.862853765487671,0.44742339849472046,1.3745150566101074,0.8760026097297668,1520.2515125274658,22124.010116000136,0.005366802215576172,0.22095203399658203,False
27,new_init_new_dense,full,42,True,47212,1298,48510,25302,48510,11.964842081069946,0.4643101692199707,1.390650987625122,0.8766015768051147,1602.647066116333,22981.236857998738,0.10198831558227539,0.3229403495788574,False
28,new_init_new_dense,full,42,True,48510,1295,49805,25331,49805,12.14651107788086,0.4894929528236389,1.3963663578033447,0.8776041865348816,1589.6482467651367,23524.1382910026,0.18166899681091309,0.5046093463897705,False
29,new_init_new_dense,full,42,True,49805,1271,51076,25381,51076,12.175878286361694,0.4931142330169678,1.3813035488128662,0.8780338764190674,1621.0722923278809,23909.268117000465,0.02936720848083496,0.5339765548706055,False
30,new_init_new_dense,full,42,True,51076,1286,52362,25360,52362,12.19849944114685,0.49505120515823364,1.3605551719665527,0.8782682418823242,1612.4963760375977,24660.316924000654,0.02262115478515625,0.5565977096557617,False
