variant,seed,domain,method,budget_fraction,realized_delta_q,oracle_delta_q,ose,ndcg,overlap,regret,budget_cost,budget_realized_delta_q,budget_ose
raw,44,tum_fr2_xyz,heuristic,0.8,0.3132847547531128,0.4344448447227478,0.7211151227767297,0.6711607448469431,0.8125,0.12116008996963501,1730.908275604248,0.3325851261615753,0.7655404881565996
raw,44,tum_fr2_xyz,random,0.1,0.026382802054286003,0.10548802465200424,0.25010231863092863,0.18236285276663844,0.0,0.07910522259771824,213.6327247619629,0.026382803916931152,0.27980324579625737
raw,44,tum_fr2_xyz,random,0.2,0.051307301968336105,0.19699403643608093,0.26045102832579203,0.21900632934107128,0.0,0.14568673446774483,419.5623970031738,0.0570000596344471,0.2893491486959329
raw,44,tum_fr2_xyz,random,0.4,0.11350960284471512,0.302217960357666,0.3755885287376521,0.33434381011105424,0.25,0.1887083575129509,855.2492027282715,0.152957022190094,0.5061149143747934
raw,44,tum_fr2_xyz,random,0.6,0.2524595856666565,0.3939777612686157,0.6407965222345716,0.4760095435077439,0.5833333333333334,0.14151817560195923,1287.362995147705,0.24615702033042908,0.6247992609780976
raw,44,tum_fr2_xyz,random,0.8,0.3784908950328827,0.4344448447227478,0.871205841013876,0.5922159634996076,0.8125,0.05595394968986511,1724.4321899414062,0.34224674105644226,0.7877794784216189
raw,44,tum_fr2_xyz,oracle,0.1,0.10548802465200424,0.10548802465200424,0.9999999052025187,0.99475932829269,1.0,0.0,216.65438079833984,0.09429054707288742,0.9999998939448413
raw,44,tum_fr2_xyz,oracle,0.2,0.19699403643608093,0.19699403643608093,0.9999999492370446,0.9961841987002218,1.0,0.0,407.649715423584,0.19699403643608093,0.9999999492370446
raw,44,tum_fr2_xyz,oracle,0.4,0.302217960357666,0.302217960357666,0.9999999669112992,0.9970304083896098,1.0,0.0,854.1676864624023,0.302217960357666,0.9999999669112992
raw,44,tum_fr2_xyz,oracle,0.6,0.3939777612686157,0.3939777612686157,0.9999999746178574,0.9973328320975512,1.0,0.0,1293.301441192627,0.3939777612686157,0.9999999746178574
raw,44,tum_fr2_xyz,oracle,0.8,0.4344448447227478,0.4344448447227478,0.999999976982119,0.9974777704738589,1.0,0.0,1691.9050159454346,0.4344448447227478,0.999999976982119
raw,45,tum_fr1_desk_val,learned,0.1,0.06197011098265648,0.4239445924758911,0.14617502055868395,0.21355101461407106,0.25,0.36197448149323463,234.84704399108887,0.031308017671108246,0.13943858542807014
raw,45,tum_fr1_desk_val,learned,0.2,0.24128901958465576,0.5745325684547424,0.4199744777461088,0.407610850320457,0.5,0.33324354887008667,473.30964279174805,0.24254220724105835,0.38530678286105297
raw,45,tum_fr1_desk_val,learned,0.4,0.48781365156173706,0.8934377431869507,0.5459962373670398,0.45766526908193866,0.625,0.4056240916252136,927.667932510376,0.4754124879837036,0.5312437852781128
raw,45,tum_fr1_desk_val,learned,0.6,0.8548834323883057,1.0196146965026855,0.8384377225399053,0.5710156962737929,0.75,0.16473126411437988,1412.8771057128906,0.8548834323883057,0.840085058288032
raw,45,tum_fr1_desk_val,learned,0.8,0.9257209300994873,1.098691701889038,0.8425665908663741,0.5792894992258197,0.8125,0.17297077178955078,1886.5546913146973,0.9606361389160156,0.874446531642326
raw,45,tum_fr1_desk_val,error_only,0.1,0.20166371762752533,0.4239445924758911,0.47568412582630665,0.09214910045355638,0.25,0.22228087484836578,214.59520721435547,0.20166371762752533,0.8981630141373471
raw,45,tum_fr1_desk_val,error_only,0.2,0.4252530336380005,0.5745325684547424,0.7401721844595082,0.254913936049301,0.25,0.14927953481674194,471.7061309814453,0.42571061849594116,0.6762913173270271
raw,45,tum_fr1_desk_val,error_only,0.4,0.6059102416038513,0.8934377431869507,0.6781784622851788,0.41452220104836607,0.5625,0.28752750158309937,943.4851112365723,0.5688062906265259,0.6356055311125862
raw,45,tum_fr1_desk_val,error_only,0.6,0.9170461893081665,1.0196146965026855,0.899404631435405,0.4992244670464195,0.8333333333333334,0.10256850719451904,1407.9036254882812,0.9170461893081665,0.9011717530254332
raw,45,tum_fr1_desk_val,error_only,0.8,1.0406547784805298,1.098691701889038,0.9471763254601036,0.5071534805123379,0.875,0.0580369234085083,1872.0402755737305,1.0527558326721191,0.9583011186578374
raw,45,tum_fr1_desk_val,heuristic,0.1,0.19880527257919312,0.4239445924758911,0.4689416292084973,0.2017958462893572,0.25,0.225139319896698,226.44871520996094,0.19880527257919312,0.8854321686954418
raw,45,tum_fr1_desk_val,heuristic,0.2,0.2592751383781433,0.5745325684547424,0.4512801329308206,0.2085796929417239,0.125,0.3152574300765991,450.4463577270508,0.24943497776985168,0.39625675840411073
raw,45,tum_fr1_desk_val,heuristic,0.4,0.5139864683151245,0.8934377431869507,0.5752907423955405,0.4048165920497995,0.5,0.37945127487182617,940.5234966278076,0.5139122605323792,0.5742648783668703
raw,45,tum_fr1_desk_val,heuristic,0.6,0.9556113481521606,1.0196146965026855,0.9372278980066318,0.5230614098843666,0.6666666666666666,0.0640033483505249,1399.5056114196777,0.9265679121017456,0.9105286509895207
raw,45,tum_fr1_desk_val,heuristic,0.8,1.0259594917297363,1.098691701889038,0.9338010659657663,0.5693971267041272,0.8125,0.07273221015930176,1884.1752490997314,1.0251739025115967,0.9331938775414605
raw,45,tum_fr1_desk_val,random,0.1,0.22616028785705566,0.4239445924758911,0.5334666051560757,0.5307635733176685,0.25,0.19778430461883545,219.16009330749512,0.265083372592926,1.1806193187686178
raw,45,tum_fr1_desk_val,random,0.2,0.4820324778556824,0.5745325684547424,0.8389993812920974,0.5549509415861638,0.375,0.09250009059906006,465.470401763916,0.29699957370758057,0.47181870552796695
raw,45,tum_fr1_desk_val,random,0.4,0.7198472023010254,0.8934377431869507,0.8057049298994625,0.5649514561616419,0.5,0.1735905408859253,947.8250522613525,0.7178478240966797,0.8021501432243596
raw,45,tum_fr1_desk_val,random,0.6,0.8943629264831543,1.0196146965026855,0.8771577349554429,0.7382612263400244,0.7083333333333334,0.12525177001953125,1425.5332107543945,0.9158051013946533,0.8999521488400397
raw,45,tum_fr1_desk_val,random,0.8,0.9822285175323486,1.098691701889038,0.8939982953394195,0.7499988124219268,0.84375,0.11646318435668945,1883.411045074463,0.9964674711227417,0.9070630270072113
raw,45,tum_fr1_desk_val,oracle,0.1,0.4239445924758911,0.4239445924758911,0.9999999764120124,0.9990754419766936,1.0,0.0,213.1776237487793,0.22452907264232635,0.9999999554623398
raw,45,tum_fr1_desk_val,oracle,0.2,0.5745325684547424,0.5745325684547424,0.9999999825945466,0.9992137411796809,1.0,0.0,453.4726676940918,0.6294781565666199,0.9999999841138254
raw,45,tum_fr1_desk_val,oracle,0.4,0.8934377431869507,0.8934377431869507,0.9999999888072784,0.9992848018861866,1.0,0.0,940.611644744873,0.8949045538902283,0.999999988825624
raw,45,tum_fr1_desk_val,oracle,0.6,1.0196146965026855,1.0196146965026855,0.9999999901923737,0.9993025543692436,1.0,0.0,1425.4230346679688,1.0176153182983398,0.999999990173104
raw,45,tum_fr1_desk_val,oracle,0.8,1.098691701889038,1.098691701889038,0.9999999908982657,0.9993112184670369,1.0,0.0,1892.0067749023438,1.0985647439956665,0.9999999908972139
raw,45,tum_fr2_xyz,learned,0.1,0.021864356473088264,0.07897429913282394,0.2768540391574103,0.836522867835715,0.25,0.05710994265973568,244.05687713623047,0.00800039991736412,0.09720377001037205
raw,45,tum_fr2_xyz,learned,0.2,0.06843806058168411,0.17670920491218567,0.3872919735153252,0.8248798439599585,0.25,0.10827114433050156,501.0274085998535,0.06843806058168411,0.38012622634125365
raw,45,tum_fr2_xyz,learned,0.4,0.125094473361969,0.404036283493042,0.30961197144068764,0.8292306213074501,0.5,0.278941810131073,1039.6749649047852,0.1651839017868042,0.40310031208178204
raw,45,tum_fr2_xyz,learned,0.6,0.22889064252376556,0.483527272939682,0.473376892265909,0.8598251126167124,0.625,0.25463663041591644,1559.2553787231445,0.41223976016044617,0.8182864182700148
raw,45,tum_fr2_xyz,learned,0.8,0.44577664136886597,0.5111280679702759,0.8721427379592901,0.8904883159849458,0.8125,0.06535142660140991,2085.476779937744,0.45354101061820984,0.8873333909169142
raw,45,tum_fr2_xyz,error_only,0.1,0.0005494765937328339,0.07897429913282394,0.006957662558449099,0.4413868529531632,0.0,0.07842482253909111,260.0097770690918,0.01795654371380806,0.21816956194275589
raw,45,tum_fr2_xyz,error_only,0.2,0.052129585295915604,0.17670920491218567,0.29500207627440944,0.6076073837951446,0.375,0.12457961961627007,523.2030982971191,0.045101385563611984,0.25050709139536864
raw,45,tum_fr2_xyz,error_only,0.4,0.10418011248111725,0.404036283493042,0.25784840163848144,0.6503066732975246,0.5625,0.29985617101192474,1026.902572631836,0.10620706528425217,0.25917841083950177
raw,45,tum_fr2_xyz,error_only,0.6,0.14192929863929749,0.483527272939682,0.29352903889190174,0.6987979204248703,0.6666666666666666,0.3415979743003845,1562.7069549560547,0.18201874196529388,0.36130300571401625
raw,45,tum_fr2_xyz,error_only,0.8,0.3928336501121521,0.5111280679702759,0.7685620630980028,0.7435692834675565,0.78125,0.11829441785812378,2101.470027923584,0.391345351934433,0.7656502720188877
raw,45,tum_fr2_xyz,heuristic,0.1,0.04564593732357025,0.07897429913282394,0.5779846360770318,0.6423949719523951,0.5,0.03332836180925369,259.84404373168945,0.049101442098617554,0.5965758379868743
raw,45,tum_fr2_xyz,heuristic,0.2,0.11059650033712387,0.17670920491218567,0.6258671931290283,0.7106693221061058,0.375,0.0661127045750618,518.3291931152344,0.13839884102344513,0.7687101113196199
raw,45,tum_fr2_xyz,heuristic,0.4,0.1276034563779831,0.404036283493042,0.31582176758133385,0.7216721664378186,0.5625,0.2764328271150589,1045.6986389160156,0.1396886557340622,0.3408839488085232
raw,45,tum_fr2_xyz,heuristic,0.6,0.373849481344223,0.483527272939682,0.7731714311369254,0.7753655166947173,0.75,0.10967779159545898,1559.6549453735352,0.3940621316432953,0.7822042448131095
raw,45,tum_fr2_xyz,heuristic,0.8,0.437313437461853,0.5111280679702759,0.855584845188811,0.8104008464399548,0.8125,0.07381463050842285,2089.827537536621,0.44066956639289856,0.8621509664325762
raw,45,tum_fr2_xyz,random,0.1,0.014545667916536331,0.07897429913282394,0.18418227492275388,0.3655845667900254,0.0,0.06442863121628761,259.9891777038574,0.0606626495718956,0.7370429351173098
raw,45,tum_fr2_xyz,random,0.2,0.02896174043416977,0.17670920491218567,0.16389490750984373,0.4583721715104885,0.0,0.1477474644780159,514.1679267883301,0.016072828322649002,0.08927347626438306
raw,45,tum_fr2_xyz,random,0.4,0.13675622642040253,0.404036283493042,0.3384751039024113,0.6625105844244279,0.5625,0.26728005707263947,1043.5414123535156,0.12833750247955322,0.31318358957323705
raw,45,tum_fr2_xyz,random,0.6,0.3516525626182556,0.483527272939682,0.7272651927318914,0.7286111302189776,0.6666666666666666,0.1318747103214264,1585.9310417175293,0.3691602945327759,0.7327746723488244
raw,45,tum_fr2_xyz,random,0.8,0.4227803349494934,0.5111280679702759,0.8271514580619062,0.765230729640543,0.75,0.08834773302078247,2116.135929107666,0.4240981638431549,0.8297297333523084
raw,45,tum_fr2_xyz,oracle,0.1,0.07897429913282394,0.07897429913282394,0.9999998733765435,0.9981488772753554,1.0,0.0,261.21673583984375,0.0823054388165474,0.9999998785013612
raw,45,tum_fr2_xyz,oracle,0.2,0.17670920491218567,0.17670920491218567,0.9999999434098555,0.9985674144754896,1.0,0.0,525.589282989502,0.18004034459590912,0.9999999444568968
raw,45,tum_fr2_xyz,oracle,0.4,0.404036283493042,0.404036283493042,0.9999999752497483,0.9988976967943068,1.0,0.0,1026.9487419128418,0.40978360176086426,0.9999999755968767
raw,45,tum_fr2_xyz,oracle,0.6,0.483527272939682,0.483527272939682,0.9999999793186437,0.9990599600740507,1.0,0.0,1581.8491706848145,0.5037841796875,0.9999999801502305
raw,45,tum_fr2_xyz,oracle,0.8,0.5111280679702759,0.5111280679702759,0.9999999804354319,0.9991631200880342,1.0,0.0,2029.7697486877441,0.5111280679702759,0.9999999804354319
raw,46,tum_fr1_desk_val,learned,0.1,0.08577365428209305,0.2551996409893036,0.33610412063489914,0.16987025853207133,0.25,0.16942598670721054,253.56356048583984,0.03783373907208443,0.15698862943143088
raw,46,tum_fr1_desk_val,learned,0.2,0.1627761721611023,0.33358636498451233,0.48795809531687145,0.24591328468410978,0.25,0.17081019282341003,493.2475242614746,0.1627761721611023,0.48795805172311507
raw,46,tum_fr1_desk_val,learned,0.4,0.3323221206665039,0.5427982211112976,0.6122387686970246,0.46711277193831524,0.5,0.2104761004447937,1002.8077507019043,0.340126097202301,0.6189224326615085
raw,46,tum_fr1_desk_val,learned,0.6,0.44030866026878357,0.6048338413238525,0.7279828324837335,0.5099840402734166,0.5833333333333334,0.16452518105506897,1527.336280822754,0.4445129632949829,0.7319597616602936
raw,46,tum_fr1_desk_val,learned,0.8,0.6174681186676025,0.6498000621795654,0.950243228808032,0.5630231831630509,0.84375,0.03233194351196289,1745.5736999511719,0.47813349962234497,0.7358163902270117
raw,46,tum_fr1_desk_val,error_only,0.1,0.019585009664297104,0.2551996409893036,0.07674387323169964,0.08602033582014314,0.0,0.23561463132500648,249.45075225830078,0.02204277738928795,0.0914650652057742
raw,46,tum_fr1_desk_val,error_only,0.2,0.06619373708963394,0.33358636498451233,0.19843057766585093,0.12257799601586754,0.0,0.2673926278948784,485.7717514038086,0.06619374454021454,0.19843058227301874
raw,46,tum_fr1_desk_val,error_only,0.4,0.24348852038383484,0.5427982211112976,0.4485801655715214,0.2851920306371559,0.375,0.29930970072746277,1018.0611991882324,0.24523746967315674,0.44625499942036273
raw,46,tum_fr1_desk_val,error_only,0.6,0.40301045775413513,0.6048338413238525,0.6663159756551836,0.4207065960650758,0.7083333333333334,0.2018233835697174,1521.116870880127,0.28143659234046936,0.4634291416948205
raw,46,tum_fr1_desk_val,error_only,0.8,0.4840840995311737,0.6498000621795654,0.7449739085245932,0.4816057569121695,0.84375,0.16571596264839172,2011.5807151794434,0.4560319781303406,0.7018035846494555
raw,46,tum_fr1_desk_val,heuristic,0.1,0.020070012658834457,0.2551996409893036,0.07864435778431245,0.07807992869821892,0.0,0.23512962833046913,237.68840789794922,0.020070012658834457,0.0832792067941991
raw,46,tum_fr1_desk_val,heuristic,0.2,0.07514779269695282,0.33358636498451233,0.22527236821480423,0.1165451296993631,0.0,0.2584385722875595,484.88086700439453,0.07514779269695282,0.2252723480891647
raw,46,tum_fr1_desk_val,heuristic,0.4,0.3555627465248108,0.5427982211112976,0.6550550944074552,0.4275184970324972,0.5,0.18723547458648682,1008.1904258728027,0.3614104390144348,0.657653234914914
raw,46,tum_fr1_desk_val,heuristic,0.6,0.5172685980796814,0.6048338413238525,0.8552242850619067,0.48398503360259193,0.75,0.08756524324417114,1526.215877532959,0.41254666447639465,0.6793222766002945
raw,46,tum_fr1_desk_val,heuristic,0.8,0.5118833780288696,0.6498000621795654,0.7877551880102223,0.496227314004826,0.84375,0.1379166841506958,2030.488567352295,0.510245144367218,0.7852341251045878
raw,46,tum_fr1_desk_val,random,0.1,0.03657643496990204,0.2551996409893036,0.14332478445056768,0.05617028823694852,0.0,0.21862320601940155,242.66392135620117,0.035848360508680344,0.14875043074381228
raw,46,tum_fr1_desk_val,random,0.2,0.03539092093706131,0.33358636498451233,0.10609222555538857,0.07158205528038478,0.0,0.298195444047451,505.9210739135742,0.07925400137901306,0.23758162875269817
raw,46,tum_fr1_desk_val,random,0.4,0.14307524263858795,0.5427982211112976,0.2635882625219005,0.13562151528136626,0.25,0.39972297847270966,1018.1699295043945,0.14307524263858795,0.2603519046491778
raw,46,tum_fr1_desk_val,random,0.6,0.28255051374435425,0.6048338413238525,0.46715393512765746,0.2273643610202438,0.5833333333333334,0.3222833275794983,1507.9950408935547,0.28255051374435425,0.46526338661594063
raw,46,tum_fr1_desk_val,random,0.8,0.42453208565711975,0.6498000621795654,0.6533272368424803,0.3063374092381643,0.78125,0.22526797652244568,2024.437370300293,0.46040213108062744,0.7085289660986948
raw,46,tum_fr1_desk_val,oracle,0.1,0.2551996409893036,0.2551996409893036,0.9999999608149934,0.9987944948875708,1.0,0.0,239.51910018920898,0.24099667370319366,0.9999999585056532
raw,46,tum_fr1_desk_val,oracle,0.2,0.33358636498451233,0.33358636498451233,0.9999999700227565,0.9989702916294009,1.0,0.0,506.73410415649414,0.3335863947868347,0.9999999700227592
raw,46,tum_fr1_desk_val,oracle,0.4,0.5427982211112976,0.5427982211112976,0.999999981576948,0.9990720586489739,1.0,0.0,1012.5766410827637,0.5495455861091614,0.9999999818031476
raw,46,tum_fr1_desk_val,oracle,0.6,0.6048338413238525,0.6048338413238525,0.9999999834665337,0.9991141544524638,1.0,0.0,1523.0459518432617,0.6072915196418762,0.9999999835334439
raw,46,tum_fr1_desk_val,oracle,0.8,0.6498000621795654,0.6498000621795654,0.9999999846106511,0.9991387535918412,1.0,0.0,2029.3511352539062,0.6498000025749207,0.9999999846106497
raw,46,tum_fr2_xyz,learned,0.1,0.028163356706500053,0.06018306314945221,0.46796142557496495,0.2938117331963414,0.0,0.032019706442952156,226.65296936035156,0.02762397937476635,0.404664191745954
raw,46,tum_fr2_xyz,learned,0.2,0.048266805708408356,0.09243206679821014,0.5221867492362023,0.3640932689984326,0.25,0.04416526108980179,446.09681701660156,0.045186057686805725,0.4603760821313075
raw,46,tum_fr2_xyz,learned,0.4,0.06945347040891647,0.17216911911964417,0.4034025772451443,0.3951991635156681,0.5,0.10271564871072769,922.3021011352539,0.066606305539608,0.36776122365441616
raw,46,tum_fr2_xyz,learned,0.6,0.13889020681381226,0.23603671789169312,0.5884262506703739,0.456561413051878,0.7083333333333334,0.09714651107788086,1244.2306575775146,0.1131816878914833,0.46534631200811755
raw,46,tum_fr2_xyz,learned,0.8,0.1751476228237152,0.2549758553504944,0.6869184367036235,0.5617894479737057,0.75,0.07982823252677917,1244.2306575775146,0.1131816878914833,0.44666371852013986
raw,46,tum_fr2_xyz,error_only,0.1,0.07153297960758209,0.06018306314945221,1.1885896791934294,0.5940903541527573,0.5,-0.011349916458129883,231.91901779174805,0.10615593940019608,1.5550803464490413
raw,46,tum_fr2_xyz,error_only,0.2,0.11777238547801971,0.09243206679821014,1.2741505931445247,0.7687236694713498,0.625,-0.02534031867980957,453.5233497619629,0.12614639103412628,1.2852367356724002
raw,46,tum_fr2_xyz,error_only,0.4,0.1634545773267746,0.17216911911964417,0.9493837725878626,0.7870382744665994,0.75,0.008714541792869568,908.7992820739746,0.17757052183151245,0.9804409937566185
raw,46,tum_fr2_xyz,error_only,0.6,0.21187283098697662,0.23603671789169312,0.8976265383758233,0.830393751621323,0.8333333333333334,0.02416388690471649,1367.7906436920166,0.22379863262176514,0.9201476869902256
raw,46,tum_fr2_xyz,error_only,0.8,0.22204983234405518,0.2549758553504944,0.8708660799673,0.8316412529181141,0.84375,0.03292602300643921,1806.3478298187256,0.22204983234405518,0.8763043356153424
raw,46,tum_fr2_xyz,heuristic,0.1,0.032827235758304596,0.06018306314945221,0.5454562892922558,0.3964614360190508,0.25,0.027355827391147614,230.38236236572266,0.07163728773593903,1.0494159710753588
raw,46,tum_fr2_xyz,heuristic,0.2,0.08381007611751556,0.09243206679821014,0.9067206863747377,0.5285384393559686,0.375,0.00862199068069458,455.21783447265625,0.12724079191684723,1.2963869890129396
raw,46,tum_fr2_xyz,heuristic,0.4,0.1819906234741211,0.17216911911964417,1.0570456179031478,0.669473788445533,0.625,-0.009821504354476929,907.2417316436768,0.1982787698507309,1.0947798775843394
raw,46,tum_fr2_xyz,heuristic,0.6,0.20464134216308594,0.23603671789169312,0.8669894045344794,0.7134098106774063,0.7916666666666666,0.03139537572860718,1382.434133529663,0.19665393233299255,0.8085422991817575
raw,46,tum_fr2_xyz,heuristic,0.8,0.22572113573551178,0.2549758553504944,0.8852647109373724,0.728508245586476,0.78125,0.029254719614982605,1846.6570644378662,0.23255698382854462,0.9177700836576952
raw,46,tum_fr2_xyz,random,0.1,0.028644654899835587,0.06018306314945221,0.475958660813191,0.17378809255645222,0.0,0.03153840824961662,207.5264434814453,0.011959073133766651,0.1751886865411971
raw,46,tum_fr2_xyz,random,0.2,0.05286577343940735,0.09243206679821014,0.5719418547180263,0.20752502987892105,0.0,0.039566293358802795,450.79308700561523,0.04568219184875488,0.46543092234934114
raw,46,tum_fr2_xyz,random,0.4,0.10219990462064743,0.17216911911964417,0.5936017980878933,0.2775655295126541,0.3125,0.06996921449899673,919.8458633422852,0.09562242031097412,0.5279713086841132
raw,46,tum_fr2_xyz,random,0.6,0.14064808189868927,0.23603671789169312,0.5958737148873988,0.37546246978107334,0.5833333333333334,0.09538863599300385,1383.93705368042,0.14038969576358795,0.5772119888348408
raw,46,tum_fr2_xyz,random,0.8,0.16988544166088104,0.2549758553504944,0.6662804788498452,0.454475494728667,0.78125,0.08509041368961334,1853.5198764801025,0.1988513022661209,0.7847529380187074
raw,46,tum_fr2_xyz,oracle,0.1,0.06018306314945221,0.06018306314945221,0.9999998338403229,0.9942771877023409,1.0,0.0,220.34718322753906,0.0682639479637146,0.9999998535098126
raw,46,tum_fr2_xyz,oracle,0.2,0.09243206679821014,0.09243206679821014,0.9999998918124493,0.9955344678337446,1.0,0.0,456.6953582763672,0.09815030544996262,0.9999998981154574
raw,46,tum_fr2_xyz,oracle,0.4,0.17216911911964417,0.17216911911964417,0.9999999419175781,0.9962986820154223,1.0,0.0,901.4705352783203,0.18111290037631989,0.9999999447858247
raw,46,tum_fr2_xyz,oracle,0.6,0.23603671789169312,0.23603671789169312,0.999999957633712,0.9965845853371312,1.0,0.0,1379.3910827636719,0.24322032928466797,0.9999999588850175
raw,46,tum_fr2_xyz,oracle,0.8,0.2549758553504944,0.2549758553504944,0.9999999607806018,0.9967015813178968,1.0,0.0,1762.002248764038,0.2533935010433197,0.9999999605356903
geometry_relative,42,tum_fr1_desk_val,learned,0.1,0.05306234583258629,0.14877355098724365,0.35666515932314097,0.3838752839049028,0.25,0.09571120515465736,214.76863861083984,0.05075431987643242,0.3411514757032956
geometry_relative,42,tum_fr1_desk_val,learned,0.2,0.1867445707321167,0.22372642159461975,0.8347005286817778,0.5320208192991787,0.375,0.03698185086250305,505.5186004638672,0.1838018298149109,0.7158368921643545
geometry_relative,42,tum_fr1_desk_val,learned,0.4,0.2695666551589966,0.37412458658218384,0.7205264171926236,0.6245416387862522,0.625,0.10455793142318726,673.7720642089844,0.19631178677082062,0.5247230998447087
geometry_relative,42,tum_fr1_desk_val,learned,0.6,0.3261391520500183,0.4049728810787201,0.8053357625526154,0.664056931877727,0.7083333333333334,0.07883372902870178,673.7720642089844,0.19631178677082062,0.48475287271981726
geometry_relative,42,tum_fr1_desk_val,learned,0.8,0.4061662256717682,0.44048771262168884,0.9220829657960807,0.6855850333293794,0.84375,0.034321486949920654,673.7720642089844,0.19631178677082062,0.4456690848009735
geometry_relative,42,tum_fr1_desk_val,error_only,0.1,0.06857450306415558,0.14877355098724365,0.46093205411703086,0.5437648392698797,0.5,0.08019904792308807,256.9504623413086,0.06857451051473618,0.4609321041970353
geometry_relative,42,tum_fr1_desk_val,error_only,0.2,0.09010078012943268,0.22372642159461975,0.40272747161448696,0.5804943631866961,0.5,0.13362564146518707,515.6719818115234,0.09010078012943268,0.3509076187891388
geometry_relative,42,tum_fr1_desk_val,error_only,0.4,0.15207260847091675,0.37412458658218384,0.40647583682061117,0.6156377613489047,0.5,0.2220519781112671,1065.4119758605957,0.15207260847091675,0.4064759015793893
geometry_relative,42,tum_fr1_desk_val,error_only,0.6,0.2432376742362976,0.4049728810787201,0.6006270533032202,0.681100949383126,0.7083333333333334,0.16173520684242249,1590.2780227661133,0.25232094526290894,0.6230563384681865
geometry_relative,42,tum_fr1_desk_val,error_only,0.8,0.30563119053840637,0.44048771262168884,0.6938472398716469,0.7020569025984296,0.78125,0.13485652208328247,2113.029956817627,0.31013938784599304,0.7040817029668162
geometry_relative,42,tum_fr1_desk_val,heuristic,0.1,0.005611671134829521,0.14877355098724365,0.03771954571491829,0.1064469057048335,0.0,0.14316187985241413,261.2393493652344,0.005611671134829521,0.03771954571491829
geometry_relative,42,tum_fr1_desk_val,heuristic,0.2,0.07920163124799728,0.22372642159461975,0.35401106021977047,0.21468645409951836,0.125,0.14452479034662247,501.0509796142578,0.07920163124799728,0.30845965801323155
geometry_relative,42,tum_fr1_desk_val,heuristic,0.4,0.3357294201850891,0.37412458658218384,0.8973732902143993,0.4798170475337186,0.5,0.03839516639709473,1038.1252822875977,0.3469972312450409,0.9274912414148159
geometry_relative,42,tum_fr1_desk_val,heuristic,0.6,0.38808923959732056,0.4049728810787201,0.9583091810505469,0.5190286223306101,0.7083333333333334,0.016883641481399536,1593.5699768066406,0.38411521911621094,0.9484960581575321
geometry_relative,42,tum_fr1_desk_val,heuristic,0.8,0.39814072847366333,0.44048771262168884,0.9038633951112525,0.5897713631406085,0.78125,0.04234698414802551,2103.2923126220703,0.3977099359035492,0.9028852829774877
geometry_relative,42,tum_fr1_desk_val,random,0.1,0.06065090745687485,0.14877355098724365,0.40767262041993646,0.33996163084163195,0.25,0.0881226435303688,266.27310943603516,0.02407767064869404,0.1618410589147526
geometry_relative,42,tum_fr1_desk_val,random,0.2,0.07797348499298096,0.22372642159461975,0.34852156018053654,0.3708956596023649,0.25,0.1457529366016388,501.1737060546875,0.07297791540622711,0.2842206968974843
geometry_relative,42,tum_fr1_desk_val,random,0.4,0.12869754433631897,0.37412458658218384,0.34399648008186495,0.41383764072107665,0.3125,0.24542704224586487,1053.9393615722656,0.12869754433631897,0.34399653488657833
geometry_relative,42,tum_fr1_desk_val,random,0.6,0.13060513138771057,0.4049728810787201,0.3225033928562963,0.478221728948749,0.5416666666666666,0.2743677496910095,1595.1661529541016,0.15076375007629395,0.37228106449265425
geometry_relative,42,tum_fr1_desk_val,random,0.8,0.33425745368003845,0.44048771262168884,0.7588348925836331,0.5683479362940784,0.75,0.10623025894165039,2114.5233726501465,0.2870420813560486,0.6516459546398025
geometry_relative,42,tum_fr1_desk_val,oracle,0.1,0.14877355098724365,0.14877355098724365,0.9999999327837559,0.998689441429152,1.0,0.0,242.072265625,0.14877355098724365,0.9999999327837559
geometry_relative,42,tum_fr1_desk_val,oracle,0.2,0.22372642159461975,0.22372642159461975,0.9999999553025545,0.9989296875535879,1.0,0.0,524.999454498291,0.2567649483680725,0.9999999610538757
geometry_relative,42,tum_fr1_desk_val,oracle,0.4,0.37412458658218384,0.37412458658218384,0.9999999732709368,0.9991018014659692,1.0,0.0,1069.6543579101562,0.37412452697753906,0.9999999732709325
geometry_relative,42,tum_fr1_desk_val,oracle,0.6,0.4049728810787201,0.4049728810787201,0.9999999753069891,0.9991690715656091,1.0,0.0,1583.0228843688965,0.4049729108810425,0.9999999753069909
geometry_relative,42,tum_fr1_desk_val,oracle,0.8,0.44048771262168884,0.44048771262168884,0.9999999772978917,0.9992107276072697,1.0,0.0,2093.064628601074,0.4404877722263336,0.9999999772978947
geometry_relative,42,tum_fr2_xyz,learned,0.1,0.0747782289981842,0.09468899667263031,0.7897245057888935,0.684069561018027,0.5,0.019910767674446106,244.14097595214844,0.03637169674038887,0.3841173876101553
geometry_relative,42,tum_fr2_xyz,learned,0.2,0.09795888513326645,0.14344912767410278,0.6828823562245171,0.6684974309559377,0.5,0.045490242540836334,505.7628746032715,0.10632144659757614,0.6715851204002882
geometry_relative,42,tum_fr2_xyz,learned,0.4,0.17530424892902374,0.23647519946098328,0.741321888787449,0.7920335621524136,0.625,0.061170950531959534,593.8740882873535,0.1277541071176529,0.5222662329011405
geometry_relative,42,tum_fr2_xyz,learned,0.6,0.2073705792427063,0.23266978561878204,0.8912655752810852,0.8324207864186244,0.75,0.025299206376075745,593.8740882873535,0.1277541071176529,0.5272994317431611
