idx_i,idx_j,delta_q_i,delta_q_j,delta_q_ij,interaction_residual,overlap_iou,distance_3d,depth_conflict,overlap_bin,depth_bin,additivity_ratio,cost_i_ms,cost_j_ms,cost_ij_ms,scene,frame
2587,1023,0.006826987422955854,0.008180653609031089,0.016066125575517266,0.0010584845435303249,0.0,2.899840140129598,0.03340181346361077,low,near,1.0704583806939334,1.6727357950174033,1.4662238322138739,3.2319873134472275,tum_fr1_desk,1
396,2078,-0.000250946324257058,-0.005219274080667709,-0.007486500800219389,-0.0020162803952946218,0.2533257706819905,0.666204035815233,0.13799563576775103,medium,near,1.3688424027450345,1.6513514427768774,1.1247566478558184,2.868719074691822,tum_fr1_desk,1
939,3220,-0.0021558494290233243,0.009085219104738085,0.008236243771590034,0.0013068740958752738,0.06164317130419011,2.6158013712110466,0.47724461135388824,low,medium,1.1884277689329166,1.6310345523925736,0.55390801238233,2.318586875590776,tum_fr1_desk,1
2100,3657,0.0011779177976930933,0.0002829445020601628,0.0006878003731842084,-0.0007730619265690477,0.16974957761901183,1.7585670033554304,0.0267612985930192,medium,near,0.4704960058825653,1.7349641447310769,1.673023002399451,3.492449423541488,tum_fr1_desk,1
2277,3904,0.0008570004232999072,-0.002971746873042561,-0.00793452278395627,-0.0058197763342136164,0.1437254837896986,1.5039505241199678,0.271258016389055,medium,medium,3.7537722582206072,0.5148857316917534,1.1961427391802557,1.8121517655126116,tum_fr1_desk,1
1524,4760,0.00473559557587605,0.007268061996218301,0.011765962447404712,-0.00023769512468964086,0.0,2.3301183715345393,0.22100187786082698,low,medium,0.98011645702877,0.8983742494379091,0.5263285450499433,1.5343145326976138,tum_fr1_desk,1
3575,3116,0.0025092814763099337,0.009745100757475936,0.008551490704001928,-0.0037028915297839427,0.2482598976418775,1.07688199984645,1.097149636285554,medium,far,0.697774295478685,1.7705912404758493,0.5353924469682937,2.4146507706626634,tum_fr1_desk,1
1241,515,0.003219765989542501,-0.006004519892382577,-0.0059912634231381705,-0.0032065095202980947,0.6522862048439386,0.24379983391537907,0.07772269512990825,high,near,2.1522245256758112,1.621166609895041,1.2107147425969198,2.8497219119342527,tum_fr1_desk,1
460,3764,0.004685454165305717,0.00225813188355604,0.0027108632327828026,-0.004232722816078955,0.6009391914741796,0.27303486981941477,0.06538452736569246,high,near,0.3903563457503882,0.7112044233390141,1.433620462348995,2.26448834686152,tum_fr1_desk,1
4781,3313,0.009064973778134151,0.006517245180455501,0.017068585833018367,0.0014863668744287163,0.45228144050796504,0.5334490201524226,0.30885371530495925,medium,medium,1.095318359985564,1.3082195135594286,0.5909433890997022,1.9542222432573857,tum_fr1_desk,1
3645,2645,0.0042480451503591485,0.0029924265966926604,0.006521151756922257,-0.0007193199901295528,0.018281548179111803,1.5170717161984688,0.42949838297912857,low,medium,0.9005285092187492,1.03140164726157,1.923606794472266,3.060393192016175,tum_fr1_desk,1
619,3232,0.004058931455229335,0.0034086753191468703,0.008641997143166814,0.0011743903687906091,0.4961709313010625,0.5819084094971956,0.18407793100479164,medium,near,1.1571096730940975,1.2220000648034972,1.846512009016935,3.1776040256806852,tum_fr1_desk,1
356,869,-0.00987833005546308,0.004991246873149752,-0.0057060798724720046,-0.0008189966901586768,0.06450405827553635,1.9943856051851034,0.2068876171044553,low,medium,1.167822908362859,1.1100111049978747,1.9295300317683488,3.064056498803546,tum_fr1_desk,1
3212,2409,0.0026057345092494835,0.0028137220742319798,0.0044728186977025354,-0.0009466378857789281,0.40209470609077186,0.6108175668619966,0.4719247308468735,medium,medium,0.8251737891109023,1.9659618619872554,1.6359653107016583,3.73053181160916,tum_fr1_desk,1
3619,1636,0.011021740548933717,0.0010454810413635066,0.013417787805945321,0.0013505662156480984,0.3801517034920385,0.7796539316662959,0.053271763139552876,medium,near,1.1118280937709282,1.3476279686791344,1.6574403664679116,3.089415433620888,tum_fr1_desk,1
2837,2660,0.0019964570271167703,0.006472888396218784,0.007979395268175019,-0.0004899501551605348,0.0,2.4240217098695997,0.014145323730912623,low,near,0.9420389452113747,1.2720254256821584,1.7124131593339065,3.1078688748410443,tum_fr1_desk,1
3929,2765,-0.0007864015018135035,-0.005284189346966613,-0.005455560655007797,0.0006150301937723192,0.017347012904459547,2.689196252854022,0.21567506430514163,low,medium,0.8988349941420304,1.2223240104137814,1.4531654684892839,2.771261328945875,tum_fr1_desk,1
2401,1772,-0.0013613913609379943,0.008223440231825484,0.0073492133111076816,0.00048716444022019184,0.05167392199338995,1.2760314929266399,0.5637283625615468,low,medium,1.070837968571441,0.8430416141005472,1.9344801400812912,2.910397974856094,tum_fr1_desk,1
4647,4500,0.0001772542673248818,-0.005307780886254079,-0.0034417327056192916,0.001688793913309905,0.0,2.1715216959864785,0.11850822516609387,low,near,0.6709649761672868,1.7594894835631854,0.7157215254722206,2.6191698241071273,tum_fr1_desk,1
2971,3565,0.0012390000982116667,0.0053099778353165265,0.005892668542297926,-0.0006563093912302666,0.04511265928576355,2.6722179008107076,0.23591166830204335,low,medium,0.8996470831045682,0.9435420110624063,1.3907037212144233,2.3946110181675255,tum_fr1_desk,1
2480,3252,0.0020557078152437873,0.005548206452529035,0.007412503777696218,-0.00019141049007660466,0.17341591546128327,1.2577656118602043,0.12112593721886628,medium,near,0.9746991901155312,1.5404270862106928,1.6566842237778299,3.249502369651555,tum_fr1_desk,1
3156,3388,0.0041132753275080185,-0.0008643604476887435,0.00162938848057982,-0.0016195263992394551,0.7023130457557636,0.1608347166767768,0.0410439347539992,high,near,0.5013634328387175,0.5819516300014584,1.9596172444584994,2.5136504552971024,tum_fr1_desk,1
3613,2749,0.006974908343961769,0.0011873693593505022,0.0032307628720997534,-0.004931514831212519,0.7076830374605226,0.2031077835825616,0.3947225169623049,high,medium,0.39576785079709625,1.4609533892038797,1.1239158568727825,2.71442467675359,tum_fr1_desk,1
1991,271,0.00898424100906664,-0.0008533567430666269,0.004377424860992754,-0.0037534594050072597,0.3158302901933955,0.8507438040208907,0.04018166296212046,medium,near,0.5383038810937189,1.6437243267133295,1.3137065051939842,3.0342197770356525,tum_fr1_desk,1
152,2964,0.0024265907128251203,-0.002041328608204632,-0.0001841215955276388,-0.0005693837001481272,0.06422100648337409,2.1424964439941983,0.2629571901440828,low,medium,-0.47667527651603975,1.928332678546392,0.5636334473103375,2.624488630483536,tum_fr1_desk,1
3494,1914,-0.00551540150879909,0.00928354975030897,0.003719541346637064,-4.86068948728155e-05,0.05594462221851274,2.1400446076037523,0.05665496857598191,low,near,0.9868386989064288,0.738537505610392,0.7702936311922219,1.6312617919685222,tum_fr1_desk,1
2292,1538,0.000627799864454902,0.0031019079139401693,0.0026141840813897945,-0.0011155236970052768,0.512406689628415,0.4191195085681535,0.00940321087837796,high,near,0.7007206773279898,0.5778429492776163,0.7132556700558433,1.4231893958455442,tum_fr1_desk,1
1151,368,-0.0035692654980056665,0.003558509010656093,-0.0018911995424744116,-0.001880443055124838,0.025185532200715406,2.0296130873867475,0.17145106674911167,low,near,193.8402085415557,1.223750630353041,1.2600089734741187,2.608418203987246,tum_fr1_desk,1
389,999,0.0016985550430419411,0.004273975848211903,0.006122940923466976,0.00015041003221313246,0.3725140261611545,0.7431715447380607,0.23718190895667016,medium,medium,1.0250120129841283,1.9505529128842194,0.5775030824869416,2.719017154536147,tum_fr1_desk,1
882,4408,0.0021996819860734523,0.004460094239963996,0.006180938770029044,-0.0004788374560084042,0.05409924620920502,1.6804858733697088,0.1515294580508338,low,near,0.9279607301424292,0.9350682979436553,1.8071210512862814,2.7990505610277805,tum_fr1_desk,1
3197,2378,-0.001246958468718726,0.005860473944876448,0.0041360165386254335,-0.00047749893753228794,0.11901889880554177,1.8933785938406469,0.7096161303630223,medium,far,0.8963057031654578,0.5182351572160802,1.511029878588189,2.132752378246322,tum_fr1_desk,1
49,3951,-0.0011988226372206651,0.00016749472243949258,-0.0007666839096598835,0.000264644005121289,0.0,2.808233573924358,0.16892013105502923,low,near,0.7441164105727608,0.8706973319920879,1.033782138888817,2.051885542835937,tum_fr1_desk,1
127,4855,0.008187860237420587,-0.003804352298607569,-0.0011166290395997714,-0.005500136978412789,0.6491382705793135,0.2627277241418338,1.2060418114193683,high,far,-0.25467602184387134,1.6772927344383204,1.6002301197381559,3.3907148043889213,tum_fr1_desk,1
4520,3802,0.00019812676709800108,0.0018635503018014962,0.0024498473265674877,0.00038817025766799026,0.0,2.932457487502141,0.03265041725722598,low,near,1.1877027982254913,1.3332431361587902,0.7847229544582339,2.219902441635505,tum_fr1_desk,1
4314,4764,-0.0019857136220328368,0.00218437402093173,-0.0005628529425093266,-0.00076151334140822,0.1489382032475376,1.8361738741824938,0.29884416988207824,medium,medium,-2.819051477475769,1.324409402796135,1.5346682738721817,2.973362166681677,tum_fr1_desk,1
1306,3849,-0.0033336055441310795,0.010828546332252015,0.009540758076209221,0.0020458172880882856,0.09084836562976964,1.4011655244213634,0.028984743097566587,low,near,1.272789946704058,1.5556884664857615,1.0598897216941383,2.754130134177563,tum_fr1_desk,1
4757,2994,0.011743354788607429,-0.0007925737104694359,0.011120222908997678,0.0001694418308596864,0.0,1.7714930536082147,0.0006061673102299199,low,near,1.015380313910395,0.761122512967144,0.675599062136253,1.6444882125129276,tum_fr1_desk,1
816,82,-0.002887810627363435,0.0009254482242496091,-0.0028269281303921275,-0.0008645657272783016,0.08274185120851725,1.7833783197727355,0.3623336056713244,low,medium,1.4413084118998836,0.5230923375369627,1.3743890852063947,2.0822508456659556,tum_fr1_desk,1
1364,4462,0.0014511524809192882,0.00448742628652829,0.004918914428755462,-0.0010196643386921156,0.05080055762660793,2.527414739660059,1.1317690427056992,low,far,0.8281588007072213,0.6528396513094052,0.512479913340788,1.2221000111044842,tum_fr1_desk,1
2259,3751,0.001295360428611901,-0.0001838211861910871,0.0028611231466262347,0.0017495839042054207,0.0,2.184171062657503,0.002728619882168583,low,near,2.571705372298253,1.4565323703439033,0.8630331199713158,2.4886381942497433,tum_fr1_desk,1
1361,1573,0.007297402650866695,0.004562332580951935,0.005104849461346412,-0.006754885770472218,0.6948846130526489,0.19755480162228106,0.07275310795678061,high,near,0.4303990740516409,1.3956436552800797,1.3922048220166845,2.813941122906681,tum_fr1_desk,1
690,493,-0.0036570680563180443,0.0013297670837140228,-0.0026667192463377403,-0.0003394182737337185,0.14447433504840146,0.8857490491535455,0.46361446635151904,medium,medium,1.1463345791205428,0.8800357550894922,1.9814893885118776,2.8370970305117957,tum_fr1_desk,1
444,3641,0.005416644964055348,0.0009534309021031922,0.006654944509648958,0.0002848686434904174,0.0,1.774124283784407,0.13787293606594414,low,near,1.0445558410312223,1.843019133729754,1.4996945712902536,3.431170386327769,tum_fr1_desk,1
2559,3769,0.009266303316605173,0.006153549252480447,0.015958176591482548,0.0005383240223969266,0.0889906515116442,1.311423934424845,0.17531232597119256,low,near,1.0348439893313104,0.5960095199129314,1.7371148560205114,2.442336771630648,tum_fr1_desk,1
2668,802,-0.001451933130693381,0.0020204650383772813,0.002012163911152715,0.0014436320034688142,0.08094367990817108,1.4987324016803374,0.3194143527360369,low,medium,3.5330134870503143,0.8903548969778441,0.7392383938120375,1.7567285106887178,tum_fr1_desk,1
2591,566,-0.0031942989489344023,0.0014793792288773872,-0.0032578826552708846,-0.0015429629352138696,0.1191496433930458,1.6824715542039557,0.08826390538325023,medium,near,1.9008373712874416,1.808953703820253,1.7421752435095141,3.658905068627517,tum_fr1_desk,1
661,2472,0.001372728699985499,0.003639397620796787,0.004030202693806901,-0.0009819236269753855,0.2287169072288018,1.095553598939512,0.6270159332678361,medium,far,0.8039300101215078,0.6538519438753847,1.0890961149071243,1.8517086297279346,tum_fr1_desk,1
1700,3670,0.01692629501301705,0.004088368492418932,0.020625261962405782,-0.00038940154303019855,0.0651099934713666,2.5218297058128205,0.5871975020416285,low,medium,0.9814233063386641,1.4158201325231368,0.7405481091796147,2.3359134869479776,tum_fr1_desk,1
3067,114,0.004777563231711242,-0.002593432557430472,0.004673409020798132,0.002489278346517363,0.3414951439663398,0.7273145742242076,0.052793126052226476,medium,near,2.1387320565331285,0.6253315062660346,0.5286934496559306,1.2185459631845066,tum_fr1_desk,1
4507,2410,-0.004292524553376672,0.002528747397221764,-0.0019098639776865879,-0.0001460868215316796,0.0,1.842870415132175,0.08445128397713608,low,near,1.0834403946171594,0.8513050563895013,0.829330884844703,1.7509896145818031,tum_fr1_desk,1
2977,4188,-0.00846053614812612,0.009064170283849461,0.00038286249046514873,-0.0002207716452581923,0.2325764328123202,1.3153857836189258,0.36334565050051376,medium,medium,0.6332134886944804,0.7575408615581743,1.2501691281149405,2.1584713942563685,tum_fr1_desk,1
1348,4400,0.000793844668513243,-0.003069479761462689,-0.00317098141531247,-0.0008953463223630242,0.06789670710586755,1.836631773504064,0.03739830864160432,low,near,1.3940615904244937,1.5381104705365534,0.8093781707542289,2.4270835993327715,tum_fr1_desk,1
1167,3893,0.007462492690426765,0.0055797620884195055,0.014376605104795569,0.0013343503259492992,0.04063760048748606,2.856753984740759,0.5841219424784794,low,medium,1.1022252764786704,1.5098696590317973,1.1121785852388846,2.7089204325923104,tum_fr1_desk,1
717,3484,0.003820335142842073,0.003403182022450682,0.006117275859257665,-0.0011062413060350907,0.11087222470487562,2.516547224461384,0.5167624365994338,medium,medium,0.8467383659416882,1.0004425937552985,1.687337303887055,2.8489583417632844,tum_fr1_desk,1
2339,3406,0.003668639317809365,0.0005119451894165261,0.004117059932610536,-6.35245746153551e-05,0.0,2.6535516364784244,0.14722166101054485,low,near,0.9845693481731973,1.7053064891939052,1.852661042819343,3.644182422367205,tum_fr1_desk,1
3804,2370,0.006703480719113411,0.002957696497224151,0.006071618647738076,-0.003589558568599487,0.6403807854467931,0.2686109965958579,0.1412262589191605,high,near,0.6283903215386808,1.9957735308544255,1.3385889274199032,3.50167137145566,tum_fr1_desk,1
670,1505,-0.0011768119441281466,-0.003948333295451806,-0.0073603636031815255,-0.002235218363601573,0.16910910099026918,1.148973157590675,0.18721986493994439,medium,near,1.4364080756978865,1.584106628358207,1.485094227082412,3.2017769550075945,tum_fr1_desk,1
3385,3571,-0.003688428352124083,0.003342669932324044,-0.0005525646366375116,-0.00020680621683747237,0.767006584946374,0.24606681104000278,0.43639129677299376,high,medium,1.602758931770254,1.6276204885937606,1.7045031079367556,3.452855995785755,tum_fr1_desk,1
2946,1812,0.004048813979797487,-0.0023054395508678525,0.0022722057307426546,0.0005288313018130199,0.02353841484287998,1.8803976659033135,0.06506465833825106,low,near,1.3025905981303008,1.8356142758289926,1.624966697678106,3.570445586788659,tum_fr1_desk,1
3591,615,0.0035565433672144244,0.0059206379543235025,0.009384782882934577,-9.239843860334836e-05,0.08716109653259661,1.7574799258102247,0.30022088637942174,low,medium,0.9901459535922664,1.5745956679371484,0.9064140474745481,2.5201536952940513,tum_fr1_desk,1
857,4886,-0.0034481651867119415,-0.0019238095406385169,-0.00668545887891501,-0.0013134841515645523,0.40097438280170805,0.6839922792573678,0.2122101298675896,medium,medium,1.2447384726781234,0.7818805712229846,0.6154575040713111,1.4519502662869497,tum_fr1_desk,1
4251,3988,0.009596419618208844,0.007541688433185752,0.0163347284358708,-0.0008033796155237948,0.3083324537238916,0.8522408162844239,0.3536464524607246,medium,medium,0.9530675917841394,1.4545614223000616,0.9867677002630131,2.5386877223343363,tum_fr1_desk,1
4487,768,-0.0030665791779886297,0.0055059316303518666,-0.0010256941771737815,-0.0034650466295370183,0.10899763928412959,1.806144634486093,0.5061221145868903,medium,medium,-0.4203057538596523,1.6670378647169797,1.6412769963961726,3.3608436447768644,tum_fr1_desk,1
2103,365,0.00917367489832172,-0.006499798603415107,0.0025649539879646238,-0.00010892230694198952,0.13474973068661936,1.2749608683854194,0.658022656732851,medium,far,0.9589056484027695,1.7871805913766554,1.6756585835258737,3.618399142735193,tum_fr1_desk,1
2505,1474,0.00035276106826454315,0.0056593535214414774,0.0066567428360237175,0.0006446282463176967,0.0,2.70783464228688,0.2579039395531996,low,medium,1.1070374157544807,0.6008838709510518,0.6423769052325046,1.3811002101829055,tum_fr1_desk,1
2850,165,0.0050623439700680116,0.0015133159066865862,0.008005253990543368,0.0014295941137887703,0.49653953070934037,0.4337379759953935,0.006804351984764374,medium,near,1.2172218330520905,1.3492710368376062,0.969166983815531,2.3885595888647893,tum_fr1_desk,1
4478,18,-0.0031586728989825563,0.0075668025297196935,0.0014177562454907068,-0.0029903733852464304,0.5056122051673211,0.44130150392281187,0.8361949643750051,high,far,0.32155013896783075,1.1222226790834209,1.1035024328559992,2.292432441527724,tum_fr1_desk,1
3262,1338,0.0011542441212833972,0.010843858916297102,0.01240538626916685,0.0004072832315863502,0.14113119110016428,1.198229891490776,0.07797161736125233,medium,near,1.0338594668546386,1.893709280023194,1.0128579171582355,3.0145251444480348,tum_fr1_desk,1
1098,2324,-0.010585715710481225,-0.004788954476289384,-0.014250044687654747,0.001124625499115862,0.09813520829804318,1.507735628381754,0.8436823685776454,low,far,0.9269123452327754,1.256005645394489,1.923801039771337,3.257926272327978,tum_fr1_desk,1
1678,615,0.0072937191495740464,-0.0005969649320718804,0.0067919107401846306,9.515652268246423e-05,0.061291895660256925,1.9505573347698941,1.0977688664541996,low,far,1.0140579244362864,1.6216915246390586,1.715387880049297,3.399652097957319,tum_fr1_desk,1
1141,4627,1.1479430465410716e-05,0.011099744252748352,0.011453561517703385,0.00034233783448962146,0.031566450331776325,2.019893745229301,0.00579915123619231,low,near,1.0307173293321346,1.66865387959368,1.414546137728924,3.2255259219089707,tum_fr1_desk,1
1610,2923,0.004498832192480113,0.0022175733432173305,0.0061990494055310045,-0.000517356130166438,0.1347287841558103,1.491062116346721,0.15419277416233215,medium,near,0.9228338787331202,0.9155187864889682,1.881961268319463,2.839929350627456,tum_fr1_desk,1
954,1262,-0.00032902784559081435,0.0012458114421665233,-0.0023812268021520216,-0.0032980103987277306,0.7657937789339537,0.14364410785031645,0.2800668950439077,high,medium,-2.5945405987168257,1.821459508459486,1.8243722247780831,3.689300966490693,tum_fr1_desk,1
3294,1230,0.005113556119501343,-0.0030651475480507487,0.0005402961750928898,-0.0015081123963577043,0.10150907380280744,2.4102166246267607,0.6477618480022278,medium,far,0.2636351690041299,0.8243405136916695,1.5368177140798105,2.445259749449737,tum_fr1_desk,1
2775,4659,-0.0005821482194378587,0.0010176670828595143,0.0007439689717531704,0.00030845010833151476,0.029543006228334272,2.9272622437632583,0.8340180803378902,low,far,1.7043226171752703,0.627655229179678,1.07839638877,1.797212909793889,tum_fr1_desk,1
1083,649,-0.005743091494318733,0.008159922356348178,0.0020054410320019546,-0.00041138983002749076,0.0,2.9566463052474923,0.05446441332097398,low,near,0.8294380982128151,1.4458714123746383,0.8295601855871007,2.351229116142388,tum_fr1_desk,1
4106,2011,-0.0018499803309872864,-0.004480583321249472,-0.005998498403072352,0.0003320652491644065,0.028038391233063113,2.038282914029905,0.12585938834026772,low,near,0.9476954072422649,1.7969883827872102,0.732387966715164,2.6278043909836355,tum_fr1_desk,1
3216,3136,-0.002242143170954073,-0.0033461083264487964,-0.008747929804979907,-0.003159678307577038,0.1298705522414795,1.4615635429550877,0.4549974980477726,medium,medium,1.565694654884646,0.5047113590721832,0.7613651024680693,1.3097718660988917,tum_fr1_desk,1
2153,1294,-0.00742883459377121,3.099065778246679e-05,-0.008033401777393145,-0.0006355578414044034,0.01854061433727551,2.476024572996795,0.18398567399685103,low,near,1.086058033252166,1.5875091144486781,1.3614313626353165,3.105414156551192,tum_fr1_desk,1
3109,1234,0.005408453449519024,0.00958406433564937,0.012449019602212919,-0.0025434981829554736,0.03235212088639748,2.824236661537203,0.0047849084457948195,low,near,0.8302934495150635,1.4840825329635559,1.3393682816980128,3.022807363195074,tum_fr1_desk,1
1881,269,-0.002007294853648641,0.003654054626298784,0.0009379746924036036,-0.0007087850802465393,0.04562460415575674,2.4091678451752228,0.1614309732995268,low,near,0.5692423786357097,1.2707761018648969,1.8549470215635657,3.3121788618319394,tum_fr1_desk,1
1757,1666,0.0023713962204142433,-0.004166344131484384,-0.004579598691447034,-0.0027846507803768934,0.11345310116369617,1.6803536899414073,0.13964731041842451,medium,near,2.5528047181231552,1.3563161252592144,0.7779055330749856,2.2543260712443467,tum_fr1_desk,1
348,3908,0.004209930031975154,-0.00015192738198508077,0.0034990855040178074,-0.0005589171459722663,0.20679741802597978,0.8928373245996266,0.14078432392644946,medium,near,0.8620554864694076,1.696598395022321,1.0510860930456056,2.853493142271754,tum_fr1_desk,1
2686,2985,-0.0022244922670523687,0.004599995378989053,0.0006542072878043003,-0.0017212958241323837,0.3007900501921002,0.7004875771351591,0.0738497889335233,medium,near,0.2752814774440447,0.8948710197770168,0.5009800861419493,1.5227970651761527,tum_fr1_desk,1
3545,1134,0.004674086681729551,0.00814490251244531,0.01163510401812236,-0.0011838851760524996,0.026452954833071522,2.2632840036195847,0.1297981975453028,low,near,0.9075751813744987,0.6406647893855247,1.2291957278223862,1.923035198468431,tum_fr1_desk,1
870,4108,-0.001338897782344431,0.0016521089553938693,-0.0007762751884757579,-0.0010894863615251963,0.16234557719632214,1.4255832681724656,0.4288553240711595,medium,medium,-2.470552466170952,1.1449778211815895,1.3953660358199842,2.5796467716937044,tum_fr1_desk,1
2431,4512,-0.0006312392825871056,0.00894168889104224,0.007200446036569208,-0.0011100035718859267,0.0,2.4912815042084384,0.21436074303316813,low,medium,0.8663285438492323,1.4226937108117998,1.8659085758216327,3.4140157186171622,tum_fr1_desk,1
1344,3303,0.021631188532181635,-0.0018869503792945234,0.019006618333574875,-0.0007376198193122331,0.24441784909519726,1.041220824020821,0.18802953767396643,medium,near,0.9625925089587114,0.783708650034477,1.8835512270051544,2.771581302893553,tum_fr1_desk,1
3276,1299,0.00221176065383716,0.004746075912500232,0.008434562231357613,0.001476725665020222,0.11728910163681702,1.8739578563266248,0.21459988833699636,medium,medium,1.212064998358904,1.1431464366720252,0.5806729462660669,1.8222973663629538,tum_fr1_desk,2
1996,3427,0.0014878911699151014,0.005357655858645267,0.0059657190177906955,-0.0008798280107696728,0.11288912944868326,2.2071892385747565,0.4405724810000797,medium,medium,0.8713471174454365,1.0124616690359027,1.4726968353503556,2.6045741046574307,tum_fr1_desk,2
142,4287,0.00025280336391522045,-0.0018628437437812036,-0.00010449518796015484,0.0015055451919058283,0.0,2.456448872847057,0.19241452513756335,low,near,0.06494255163991486,1.7818210898032705,1.0100065790898383,2.9187091640406027,tum_fr1_desk,2
888,3338,0.00414093123905288,0.004694156113960292,0.008403043588039038,-0.00043204376497413445,0.06506060109507412,2.377617391416996,0.038045575931512095,low,near,0.9509914572283554,1.2771157477963415,1.6220241150491037,2.96277445970693,tum_fr1_desk,2
1936,962,0.004052148765972512,0.0029783703161548915,0.006134404053690819,-0.0008961150284365853,0.0,2.229293353366994,0.3574082514732263,low,medium,0.8724151896683525,0.7893058530344215,0.6390722162154048,1.5940928197757138,tum_fr1_desk,2
2244,18,0.0026583471731769373,0.003555549955715976,0.005816701812746926,-0.0003971953161459876,0.0,1.7150289339502558,0.2753249364741749,low,medium,0.935928896667527,1.42579134067545,1.9547282969506772,3.425406150603335,tum_fr1_desk,2
3380,739,0.0023849157070357702,0.0026203636285974676,0.003955623836723297,-0.0010496554989099412,0.09605924217874061,1.7955650582325815,0.29295522148910763,low,medium,0.7901324659549694,1.4037037556858998,1.2346788019823611,2.635484219998423,tum_fr1_desk,2
3732,2283,0.0037810835490723112,0.004765745781896046,0.011393720920618263,0.0028468915896499064,0.38035548516223283,0.5980420163611881,0.026638311820318894,medium,near,1.332937343442198,1.156575237400312,0.915131197926963,2.1329756868263456,tum_fr1_desk,2
377,1680,0.004753938675583819,0.001026616688210014,0.005809012944976992,2.845758118315888e-05,0.0,2.7718031618305377,0.4008314546132487,low,medium,1.0047491685983165,0.5550694152246,1.212153509065477,1.8970660333437899,tum_fr1_desk,2
800,2779,0.0008384775313191525,-0.0009888016638821434,-0.0031999364392372464,-0.0030496123066742556,0.22905188051578088,1.0075970471049767,0.33511475008194075,medium,medium,21.429466117188973,0.9220259327807625,1.1863629983756476,2.1823636857578808,tum_fr1_desk,2
4625,2276,-0.0015753161031871318,-0.001049503814359612,-0.002426139907999337,0.00019868000954740688,0.050087740788993584,1.539488781187911,0.011142710180925408,low,near,0.9246594599631531,0.579115928243326,1.751246162312662,2.4892393267944675,tum_fr1_desk,2
342,435,0.0009371068600571599,0.0016944904312431695,0.001396316796534055,-0.0012352804947662747,0.04440799276160136,1.7539585878795445,0.2538245176801948,low,medium,0.5303951353092695,0.6599354284048968,1.0501974809694026,1.7540252474802496,tum_fr1_desk,2
2187,4887,0.005535229470670354,0.015743224672419436,0.020397042597233985,-0.0008814115458558071,0.3233096233992813,0.889571127798809,0.3467210412247876,medium,medium,0.9585322283211687,0.9350660422669799,0.8021958815802994,1.7998930124099646,tum_fr1_desk,2
3326,3659,-0.0006568193343184443,-0.0027506787644175357,-0.006534789852195869,-0.003127291753459888,0.423630954080765,0.5571420452949579,0.23777404588591824,medium,medium,1.9183306911636548,1.2729577819915652,0.6535506268748139,1.9917842650732682,tum_fr1_desk,2
253,328,0.0031974473405638982,0.003998245527094838,0.007763621363437231,0.0005679284957784941,0.10897839747412695,1.6218397603341133,0.00318215406185124,medium,near,1.0787762526765896,1.0911352291617546,1.7764278491102001,2.9538542026037335,tum_fr1_desk,2
1798,2971,0.0015453591358816242,0.0068099359453592054,0.007404384351553597,-0.000950910729687232,0.04072926432222183,1.9636147124042254,0.688530702488815,low,far,0.8860845960521201,0.9645375666577837,0.8026924223786853,1.8831560392764128,tum_fr1_desk,2
1008,4314,-0.003946162325385646,0.007269928855914381,0.005563415740494033,0.002239649209965297,0.402741672733394,0.5929320775481299,0.07677346377100026,medium,near,1.6733252363465312,1.4249329672479125,0.560500778207678,2.0672779123978122,tum_fr1_desk,2
255,1007,-0.008037284303725049,1.5808896276774988e-05,-0.008608258436957759,-0.0005867830295094854,0.037169532400534805,2.858682172376125,0.12550391090242152,low,near,1.0732853103649735,0.5131658179218942,1.0731993632389818,1.7360819851547724,tum_fr1_desk,2
569,2637,0.002032320935987986,-0.0007867749182769415,0.00324094304979397,0.0019953970320829256,0.22336381019414162,1.2389423682840732,0.038604654458939285,medium,near,2.5999385532072967,1.965448319189934,0.7803971441621704,2.81445079646294,tum_fr1_desk,2
654,2446,-0.012459162994751034,0.0012051523036505966,-0.010584139236341777,0.0006698714547586605,0.012848541721638455,1.9040814021968018,0.07268094748792985,low,near,0.940560666552317,1.9962771967590125,0.5486766151860136,2.6550310120349976,tum_fr1_desk,2
4753,4002,0.0011922200818705576,-0.0011243820888277509,0.0008402203702123979,0.0007723823771695912,0.33302796957202807,0.884158098327291,1.1267319816682393,medium,far,12.205765058982902,1.065802673686458,1.702760252679209,2.9213058798262113,tum_fr1_desk,2
3407,3140,0.0010655708480967457,0.01230411400567673,0.010144423731297198,-0.0032252611224762775,0.3045497024333797,0.8582669055519034,0.26972404858752125,medium,medium,0.758706367118827,0.863816414874456,0.937540176082379,1.8997220751067752,tum_fr1_desk,2
2262,897,-0.002412295241161243,-0.005117853210905638,-0.0064739643124407855,0.0010561841396260951,0.060344540826268334,2.008041078944892,0.3362922186322586,low,medium,0.8598534553616844,0.524990706866324,1.008417163022673,1.665215644140969,tum_fr1_desk,2
3438,4573,-0.00611766692199203,0.002192518228174044,-0.002606680393249577,0.0013184683005684093,0.10556264192157802,2.2634757886688703,0.11163027805251034,medium,near,0.66426646812749,1.2003171486846567,1.0395797928654045,2.342250525890455,tum_fr1_desk,2
